,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
4664,Union Station Garage ,,47.5975254,-122.3286368,parking_entrance,OSM-8112838970,505 Union Station,505 5th Avenue South 98104,47.5979059,-122.3285341,building,OSM-235385513,3
4665,Prefontaine Pl S & Yesler Way,,47.6016031,-122.3297366,bus_stop,OSM-3665232730,Frye Apartments,223 Yesler Way 98104,47.6014706,-122.3306529,building,OSM-226323020,0
4666,Quick Shuttle,,47.6123594,-122.332404,bus_stop,OSM-5153979723,U.S. Bank Centre,1420 5th Avenue 98101,47.610501,-122.3345554,building,OSM-397021768,0
4667,Frolik Kitchen + Cocktails,,47.6101217,-122.3354477,restaurant,OSM-5782106054,520 Pike Tower,520 Pike Street 98101,47.6112883,-122.3350401,building,OSM-363046830,0
4668,Peet's Coffee,,47.6099073,-122.3345583,cafe,OSM-4037698489,Motif Seattle Hotel,1415 5th Avenue 98101,47.6100147,-122.3355346,hotel,OSM-232078049,0
4669,Watershed Pub,10104 3rd Avenue Northeast 98125,47.7019202,-122.3255642,pub,OSM-2461755878,Kaiser Permanente Northgate Medical Center,9800 4th Avenue Northeast 98125,47.70071,-122.323692,clinic,OSM-54582945,0
4670,Wild Salmon Seafood Market,1900 West Nickerson Street 98119,47.6555950,-122.381054,seafood,OSM-3913136311,Port of Seattle Fishermen's Terminal,1900 West Nickerson Street 98119,47.6573259,-122.3797926,leisure,OSM-468544663,2
4671,Clipper Cafe,,47.6136070,-122.3534833,cafe,OSM-8707523354,Port of Seattle Headquarters,2711 Alaskan Way 98121,47.6138346,-122.3543901,office,OSM-166911088,2
4672,Evergreens,,47.6097282,-122.332563,fast_food,OSM-4027142314,U.S. Bank Centre,1420 5th Avenue 98101,47.610501,-122.3345554,building,OSM-397021768,0
4673,Lassi & Spice,423 Fairview Ave N 98109,47.6229653260228,-122.334571484383,Indian; Cafes,YELP-5OrK4UDxxR2nze5AQQRBJg,400 Fairview,400 Fairview Avenue North 98109,47.6225386,-122.3339223,building,OSM-362653691,0
4674,King's Hardware,5225 Ballard,47.6660199,-122.3829726,pub,OSM-2275871988,Swedish Medical Center Ballard Campus,5300 Tallman Avenue Northwest 98107,47.6675911,-122.3802398,hospital,OSM-292245531,0
4675,Frankly Sweets,,47.604769,-122.339727,confectionery,OSM-2744017233,National Building,1018 Western Avenue 98104,47.6047069,-122.3373864,building,OSM-232080848,0
4676,Alexandra's,412 Olive Way 98101,47.6125023,-122.3381004,clothes,OSM-2327794619,Sixth & Lenora Building,2033 6th Avenue 98121,47.6146744,-122.3394212,commercial,OSM-360585007,0
4677,4Culture,101 Prefontaine Place South 98104,47.6014352,-122.330062,arts_centre,OSM-2351711778,Tashiro Kaplan Artist Lofts,115 Prefontaine Place South 98104,47.6011314,-122.3297286,building,OSM-226323016,0
4678,E Yesler Way & 23rd Ave S,,47.6016012,-122.3016968,bus_stop,OSM-1730893513,Columbia City Fitness,2609 South Jackson Street 98144,47.5990038,-122.2982276,leisure,OSM-228737161,0
4679,The Hart and the Hunter,101 Pine Street 98101,47.6098441,-122.3405005,restaurant,OSM-2397493411,The Century Building,1520 3rd Avenue 98101,47.6104615,-122.3379738,building,OSM-363046816,0
4680,Pacific Telephone and Telegraph Co. Building,1200 3rd Avenue 98101,47.6074093,-122.3351938,building,OSM-232079583,1000 Second Avenue,1000 2nd Avenue 98104,47.6056743,-122.3351143,building,OSM-232080836,0
4681,Caffe Ladro,108 Union Street 98101,47.6080742,-122.3388758,cafe,OSM-2397493412,Joseph Vance Building,1402 3rd Avenue 98101,47.6091212,-122.3367511,building,OSM-358977678,0
4682,MOD Pizza,305 Harrison Street 221 98109,47.6211358,-122.350603,fast_food,OSM-8206829508,Seattle Center Armory,305 Harrison Street 98109,47.6214722,-122.3508254,building,OSM-231764919,2
4683,Relish Burger Bistro,1900 5th Ave 98101,47.61369461186299,-122.33813156741746,American (New); Burgers; Desserts,YELP-VUIrdib8CoMJgd8bVH91QA,Plaza 600,600 Stewart Street 98101,47.6140462,-122.3370887,commercial,OSM-223929018,0
4684,Three Girls Bakery,1514 Pike Place 98101,47.6090057,-122.34087,bakery,OSM-2397497097,Inn at the Market Building,86 Pine Street 98101,47.6098988,-122.341414,hotel,OSM-409363106,0
4685,Berliner Doner Kebab,428 Westlake Avenue North 101 98109,47.6226217,-122.3382109,fast_food,OSM-4166649732,Amazon.com Gatsby,428 Westlake Avenue North 98109,47.622876,-122.3380665,office,OSM-231658838,2
4686,Hyatt Regency Seattle,808 Howell Street 98101,47.61486,-122.3344587,hotel,OSM-520654959,Aspira,1823 Terry Avenue 98101,47.6158804,-122.3334869,building,OSM-223937029,0
4687,The Globe Gallery,105 South Main Street,47.5999354,-122.333828,art,OSM-2351711809,Pioneer Square Hotel,77 Yesler 98104,47.6015425,-122.3352151,building,OSM-140631761,0
4688,Seattle Flowers,600 2nd Ave 98104,47.60251388724864,-122.33247111279212,Florists; Gift Shops,YELP--fhL2QR70i168mRh-5pJpQ,Central Building,810 3rd Avenue 98104,47.6046934,-122.3327038,building,OSM-232088568,0
4689,Artisan Cafe,2523 5th 98121,47.6177081,-122.3462629,cafe,OSM-2327652073,KOMO Plaza West,100 4th Avenue North 98109,47.6189588,-122.3485225,building,OSM-417682781,0
4690,FedEx Office,816 3rd Avenue 98104,47.604791,-122.3329679,copyshop,OSM-8164316415,Central Building,810 3rd Avenue 98104,47.6046934,-122.3327038,building,OSM-232088568,2
4691,Jim Ryan Clock,,47.6089599,-122.3342321,clock,OSM-5834980725,1111 Third Avenue,1111 3rd Avenue 98101,47.6066254,-122.335405,building,OSM-232080287,0
4692,Sprint,1545 Northwest Market Street C 98107,47.6685132,-122.377918,mobile_phone,OSM-5859916578,Swedish Medical Center Ballard Campus,5300 Tallman Avenue Northwest 98107,47.6675911,-122.3802398,hospital,OSM-292245531,0
4693,Mamnoon Street,2020 6th Avenue 98121,47.6147684,-122.3386288,restaurant,OSM-3525610274,Amazon.com Doppler,2021 7th Avenue 98121,47.6149549,-122.3383976,office,OSM-379950575,2
4694,Coin & Stamp,,47.6115064,-122.3317637,collectables,OSM-7033029639,Washington State Convention Center,800 Convention Place 98101,47.6117274,-122.3316528,attraction,OSM-13866261,2
4695,ZoomCare,,47.6140073,-122.345981,clinic,OSM-2778695976,The Humphrey,2209 2nd Avenue 98121,47.6131981,-122.344837,building,OSM-223926937,0
4696,Poindexter Coffee,4507 Brooklyn Ave NE 98105,47.66170,-122.31462,Coffee & Tea; Cafes,YELP-593gFDXspOjzl0fRnTZ618,Graduate Seattle,4507 Brooklyn Avenue Northeast 98105,47.661613,-122.3146153,hotel,OSM-223479986,2
4697,Virginia Inn,,47.6108583,-122.3426305,restaurant,OSM-1999390895,Corner Market,1530 Post Alley 98101,47.608958,-122.3405792,marketplace,OSM-206858876,0
4698,Blue Water Taco Grill,,47.605412,-122.335051,fast_food,OSM-8124980830,1000 Second Avenue,1000 2nd Avenue 98104,47.6056743,-122.3351143,building,OSM-232080836,2
4699,Supreme,4529 University Way Northeast,47.6621685,-122.3133037,restaurant,OSM-6056281491,Graduate Seattle,4507 Brooklyn Avenue Northeast 98105,47.661613,-122.3146153,hotel,OSM-223479986,0
4700,Grecian Corner,100 4th Avenue North 98109,47.6191881,-122.3487456,cafe,OSM-5067614523,Grecian Corner,,47.6191336,-122.3487269,cafe,OSM-9207614443,1
4701,Market Place Tower ,,47.6115014,-122.344107,parking,OSM-4885739910,Market Place Two,2001 Western Avenue 98121,47.6105066,-122.3444444,building,OSM-231355696,3
4702,Pegasus Coffee,,47.6074009,-122.3354016,cafe,OSM-4458635038,Four Seasons Seattle,99 Union Street 98101,47.6073807,-122.3391648,hotel,OSM-357283830,0
4703,Lola,2000 4th Avenue 98109,47.6132567,-122.3400327,restaurant,OSM-2419110861,Hotel Andra,2000 4th Avenue 98109,47.6134324,-122.3400579,hotel,OSM-41842296,2
4704,Art at King Street Station,,47.598301,-122.3299134,arts_centre,OSM-6467175704,Corgiat Building,222 South Main Street 98104,47.6002146,-122.3310788,building,OSM-925422975,0
4705,Fresh Table Cafe,,47.6096558,-122.3325797,fast_food,OSM-4027142316,Washington State Convention Center,800 Convention Place 98101,47.6117274,-122.3316528,attraction,OSM-13866261,0
4706,Bad Bishop,704 1st,47.6027659,-122.3342483,pub,OSM-3006173132,Hartford Building,602 2nd Avenue 98104,47.6025977,-122.3323117,building,OSM-184237077,0
4707,Chidori Antiques,108 South Jackson Street 98104,47.5993375,-122.333435,antiques,OSM-2351711842,Yesler Building,95 Yesler Way 98104,47.6016022,-122.3344721,building,OSM-439990280,0
4708,Clean Cut Barber Shop,221 James Street 98104,47.6025313,-122.3315,hairdresser,OSM-6006906892,Drexel Hotel,519 3rd Avenue 98104,47.6025012,-122.33157,commercial,OSM-356406209,2
4709,Fremont Troll,,47.6510483,-122.3472348,artwork,OSM-2485251324,Peck Building,701 North 36th Street 98103,47.6510564,-122.349571,building,OSM-114913793,0
4710,3rd Ave & Union St ,,47.6085274,-122.3365173,bus_stop,OSM-3570884894,1111 Third Avenue,1111 3rd Avenue 98101,47.6066254,-122.335405,building,OSM-232080287,3
4711,Kim Hair Salon,,47.5993486,-122.3265846,hairdresser,OSM-6737311785,Panama Hotel,605 South Main Street 98104,47.5998601,-122.3259872,commercial,OSM-235384842,0
4712,U.S. Bank Centre,1420 5th Avenue 98101,47.610501,-122.3345554,building,OSM-397021768,520 Pike Tower,520 Pike Street 98101,47.6112883,-122.3350401,building,OSM-363046830,0
4713,Grecian Corner,100 4th Avenue North 98109,47.6191388,-122.3487766,cafe,OSM-5637614609,KOMO Plaza West,100 4th Avenue North 98109,47.6189588,-122.3485225,building,OSM-417682781,2
4714,Symphonica,,47.6082336,-122.336739,gift,OSM-3559868717,Symphonica,,47.6082291,-122.336788,gift,OSM-9199868752,1
4715,The Corona,606 2nd Avenue 98104,47.6026275,-122.332563,guest_house,OSM-1216904619,Tashiro Kaplan Artist Lofts,115 Prefontaine Place South 98104,47.6011314,-122.3297286,building,OSM-226323016,0
4716,Slate Coffee Roasters,602,47.6025255,-122.3324465,cafe,OSM-1216903356,Hoge Building,705 2nd Avenue 98104,47.6030286,-122.3336458,building,OSM-110176004,0
4717,Sun and Raven (Totem),,47.600517,-122.333133,artwork,OSM-3211770100,Jackson Square Condos,121 South Jackson Street 98104,47.5989581,-122.3331725,building,OSM-389138210,0
4718,Sushi Kudasai,1420 5th Avenue 203,47.610375,-122.3340529,fast_food,OSM-3613727943,Washington State Convention Center,800 Convention Place 98101,47.6117274,-122.3316528,attraction,OSM-13866261,0
4719,Pow Bao,,47.6147031,-122.3381616,restaurant,OSM-2221179989,Amazon.com Doppler,2021 7th Avenue 98121,47.6149549,-122.3383976,office,OSM-379950575,2
4720,Good Bar,240 2nd Avenue South 98104,47.6001722,-122.3313323,bar,OSM-3475602093,Pacific Commercial Building,240 2nd Avenue South 98104,47.6002528,-122.3311728,building,OSM-340368682,2
4721,Market Theater,1428,47.608338,-122.340263,theatre,OSM-2397493563,Corner Market,1530 Post Alley 98101,47.608958,-122.3405792,marketplace,OSM-206858876,0
4722,Slate Coffee Roasters,222 South Main Street 98104,47.6025599,-122.33239,Coffee & Tea; Coffee Roasteries,YELP-FiuX_R_49sogvYSw9CV1RQ,Corgiat Building,222 South Main Street 98104,47.6002146,-122.3310788,building,OSM-925422975,2
4723,Lookout,9817 55th Avenue South 98118,47.5135979,-122.2680698,viewpoint,OSM-4408338613,Kubota Garden,9817 55th Avenue South 98118,47.5129667,-122.2673204,leisure,OSM-42006992,2
4724,Monterey Lofts,406 2nd Avenue Extension South 98104,47.6011661,-122.3311664,building,OSM-226323029,Hartford Building,602 2nd Avenue 98104,47.6025977,-122.3323117,building,OSM-184237077,0
4725,Pike Market Medical Clinic,,47.6106689,-122.3428724,clinic,OSM-9879109668,Landes Block,1st Avenue 98101,47.6107569,-122.3426848,building,OSM-206877616,2
4726,Aluxe Beauty Salon,907 8th Avenue 98104,47.6074127,-122.3282609,hairdresser,OSM-2159323247,Marriott Renaissance Hotel,515 Madison Street 98104,47.60659,-122.3307703,hotel,OSM-171729606,0
4727,Buffalo Wild Wings,4th,47.6119867,-122.3380554,restaurant,OSM-4640938289,Gilmore Apartments,1526 3rd Avenue 98101,47.6106831,-122.3382105,building,OSM-363046815,0
4728,FLUTTER Studios,114 Alaskan Way S Ste 104 98104,47.6012344,-122.3353705,Photographers; Art Space Rentals,YELP-XmmAmxgvmE9pdptxUtnWwQ,Seattle Quilt Building,316 1st Avenue South 98104,47.599458,-122.3337928,building,OSM-389138206,0
4729,Bar Harbor,400 Fairview Avenue North 98109,47.62255,-122.3339,Seafood; Cocktail Bars,YELP-408-nLj03uJuJNyK37a732,400 Fairview,400 Fairview Avenue North 98109,47.6225386,-122.3339223,building,OSM-362653691,2
4730,Bank of America,,47.6209707,-122.349856,atm,OSM-3915648304,KOMO Plaza West,100 4th Avenue North 98109,47.6189588,-122.3485225,building,OSM-417682781,0
4731,Spin,1511 6th Avenue 98101,47.6114656,-122.3350886,bar,OSM-6148904188,520 Pike Tower,520 Pike Street 98101,47.6112883,-122.3350401,building,OSM-363046830,2
4732,Skalka,1018 Western Avenue 98104,47.604952,-122.337674,restaurant,OSM-7554269313,National Building,1018 Western Avenue 98104,47.6047069,-122.3373864,building,OSM-232080848,2
4733,Bar Harbor,400 Fairview Avenue North 98109,47.62251,-122.3339,Seafood; Cocktail Bars,YELP-yEh-nLj03uJuJNyK37a30w,400 Fairview,400 Fairview Avenue North 98109,47.6225386,-122.3339223,building,OSM-362653691,2
4734,Viajes Azteca,600 1st Avenue 98104,47.6020206,-122.333534,travel_agency,OSM-2351695633,Yesler Building,95 Yesler Way 98104,47.6016022,-122.3344721,building,OSM-439990280,0
4735,Chase,,47.5627462,-122.386967,atm,OSM-2504511199,West Seattle Bowl,4505 39th Avenue Southwest 98116,47.562484,-122.3818908,leisure,OSM-231348882,0
4736,GoNetYourself,705 Pike St Ste 121 98101,47.611945,-122.331519,Video/Film Production; Marketing; Print Media,YELP-CuH59Z25PNd3tVRCgSuj3A,Qwest Plaza,1600 7th Avenue 98191,47.6132389,-122.3343985,building,OSM-331281876,0
4737,Fremont Village Square ,,47.6516763,-122.3504241,parking_entrance,OSM-5446849465,Fremont Building,3417 Fremont Avenue North 98103,47.6502868,-122.3501967,building,OSM-114913789,3
4738,Winners on California,4843 California Avenue Southwest 98116,47.5579375,-122.3870306,hairdresser,OSM-4506696997,The Continental Apartments,4835 California Avenue Southwest 98116,47.5579905,-122.3871558,building,OSM-231265327,2
4739,Bear (Totem),,47.600733,-122.33325,artwork,OSM-3211770103,Seattle Quilt Building,316 1st Avenue South 98104,47.599458,-122.3337928,building,OSM-389138206,0
4740,Le Panier Very French Bakery,1902 Pike Place 98101,47.6098565,-122.3422045,bakery,OSM-0159291835,Stewart House,80 Stewart Street,47.6099133,-122.3422643,social_facility,OSM-367894552,2
4741,ecigExpress,118 1st Avenue South 98104,47.601062,-122.3339383,tobacco,OSM-2351695504,Crown Hotel Building,97 South Main Street 98104,47.5999008,-122.3345779,building,OSM-164258077,0
4742,Pike Plaza Garage,,47.6081947,-122.3385078,parking_entrance,OSM-2169291697,Sanitary Public Market,Post Alley 98101,47.6091868,-122.3408132,marketplace,OSM-206858888,0
4743,Metsker Maps of Seattle,1511 1st Avenue 98101,47.6091620,-122.3405210,books,OSM-2037497235,Sanitary Public Market,Post Alley 98101,47.6091868,-122.3408132,marketplace,OSM-206858888,2
4744,Miss Cafe,1523 1st Ave 98101,47.60939,-122.3408,Turkish; Halal; Pizza,YELP-IMQRUEzah7RAvWi5w-jbqQ,Corner Market,1530 Post Alley 98101,47.608958,-122.3405792,marketplace,OSM-206858876,0
4745,The Cheese Cellar,,47.6189415,-122.3487496,deli,OSM-2788555886,KOMO Plaza West,100 4th Avenue North 98109,47.6189588,-122.3485225,building,OSM-417682781,2
4746,Market pl,,47.6148806,-122.3382842,convenience,OSM-6975916988,Amazon.com Doppler,2021 7th Avenue 98121,47.6149549,-122.3383976,office,OSM-379950575,2
4747,Convention Pl & Union St ,,47.6108376,-122.332074,bus_stop,OSM-1594325366,Washington State Convention Center,800 Convention Place 98101,47.6117274,-122.3316528,attraction,OSM-13866261,3
4748,United States Post Office,,47.6058925,-122.333827,post_office,OSM-4458635048,Central Building,810 3rd Avenue 98104,47.6046934,-122.3327038,building,OSM-232088568,0
4749,Choice Produce & Pepper,1514 Pike Pl Unit 4 98101,47.6091,-122.34085,Fruits & Veggies,YELP-H6A_QJf5_rPB0CLaKqjgHA,The Liberty Building,114 Pike Street 98101,47.6093332,-122.3395393,building,OSM-397007184,0
4750,University of Washington,,47.6495518,-122.303937,subway_entrance,OSM-3737867834,University of Washington Medical Center - Montlake,1959 Northeast Pacific Street 98195,47.6494128,-122.3075239,hospital,OSM-242182549,3
4751,Avis/Budget,100 4th Ave N KOMO Plaza 98109,47.6189206,-122.3485559,Car Rental,YELP-cjoCFs2-VbcgD9HJzQxRFQ,KOMO Plaza West,100 4th Avenue North 98109,47.6189588,-122.3485225,building,OSM-417682781,2
4752,Downtown Emergency Service Center,216 James St 98104,47.60278,-122.33191,Counseling & Mental Health,YELP-cyBwgCc2eWjDE_EaiKt-ow,Dexter Horton Building,710 2nd Avenue 98104,47.6034782,-122.3328184,building,OSM-110176007,0
4753,Cutters Crabhouse,2001 Western Avenue 98121,47.6105794,-122.3441652,restaurant,OSM-3818408162,Market Place Two,2001 Western Avenue 98121,47.6105066,-122.3444444,building,OSM-231355696,2
4754,Urban Fit,1617 Lower Boylston Avenue Lower 98122,47.6157892,-122.323585,leisure,OSM-9709222313,Heath Printers,1617 Boylston Avenue 98122,47.6158435,-122.3237537,building,OSM-206051263,2
4755,Union Deli,1325 4th Avenue 98101,47.6086576,-122.3359564,cafe,OSM-4438089778,Puget Sound Plaza,1325 4th Avenue 98101,47.608666,-122.3357963,building,OSM-223171640,2
4756,Home Deli Grocery,,47.6232261,-122.3328461,convenience,OSM-3169838670,Amazon.com Obidos,551 Boren Avenue North 98109,47.6242038,-122.3365026,office,OSM-148410636,0
4757,Northwest Tribal Art,1417 1st Avenue 98101,47.6082573,-122.3397604,art,OSM-2397493501,Russell Investments Center,1301 2nd Avenue 98101,47.6076506,-122.3381446,building,OSM-166911086,0
4758,Fremont Ave N & N 34th St ,,47.6498664,-122.3496517,bus_stop,OSM-4623147702,Fremont Space,600 North 36th Street 98103,47.6517341,-122.3509958,commercial,OSM-117752664,3
4759,Corner Produce,76 Pike Street 98101,47.6088222,-122.3405424,greengrocer,OSM-2397497120,Broderick Building,1500 1st Avenue 98101,47.6091147,-122.3398166,building,OSM-231361933,0
4760,YWCA,1118 5th,47.6078772,-122.3328088,leisure,OSM-2404269693,Hotel Monaco Seattle,1101 4th Avenue 98101,47.6069385,-122.3341143,hotel,OSM-232080837,0
4761,Lola,4th 98121,47.61329982934701,-122.34014777194304,Greek; Breakfast & Brunch,YELP-oq5KCmPFKV28BnB4hjpo_g,The Palladian Hotel,2000 2nd Ave 98109,47.6120537,-122.3416898,hotel,OSM-358272089,0
4762,Northwest Pendleton,1325 4th Avenue 98101,47.6085314,-122.335433,clothes,OSM-8384244916,Puget Sound Plaza,1325 4th Avenue 98101,47.608666,-122.3357963,building,OSM-223171640,2
4763,Downtown Emergency Service Center,607 3rd Avenue 98104,47.60278,-122.33191,Counseling & Mental Health,YELP-cyBwgCc2eWjDE_EaiKt-ow,Downtown Emergency Service Center,,47.60275,-122.33198,Counseling & Mental Health,YELP-667wgCc2eWjDE_EaiKt012,1
4764,King County Graphic Design,416 Occidental Avenue,47.5986002,-122.332509,office,OSM-2351726228,Corgiat Building,222 South Main Street 98104,47.6002146,-122.3310788,building,OSM-925422975,0
4765,Foster / White Gallery,220 3rd,47.6002905,-122.330055,art,OSM-2351712169,Monterey Lofts,406 2nd Avenue Extension South 98104,47.6011661,-122.3311664,building,OSM-226323029,0
4766,Skillet Counter,305 Harrison St 98109,47.6215307,-122.3509231,Bars; Seafood; American (Traditional),YELP-5408NzGkKWUKKdDNREE947,Seattle Center Armory,305 Harrison Street 98109,47.6214722,-122.3508254,building,OSM-231764919,2
4767,Poindexter,4507 Brooklyn Avenue Northeast 98105,47.6614918,-122.3144250,cafe,OSM-2590992981,Graduate Seattle,4507 Brooklyn Avenue Northeast 98105,47.661613,-122.3146153,hotel,OSM-223479986,2
4768,Stewart St & 9th Ave ,,47.6157453,-122.3344860,bus_stop,OSM-6600169009,1800 Ninth,1800 9th Avenue 98101,47.6153154,-122.333332,building,OSM-223937051,3
4769,Aslan Brewing,401 North 36th Street 102 98103,47.651973,-122.3539893,pub,OSM-6904546300,Aslan Brewing Seattle,401 North 36th Street 102 98103,47.652002,-122.354134,Breweries,YELP-VmfpS4-KNGwv9EGNLtEWig,1
4770,Starbucks,,47.6046263,-122.3307994,cafe,OSM-2696312535,Drexel Hotel,519 3rd Avenue 98104,47.6025012,-122.33157,commercial,OSM-356406209,0
4771,Henry's Taiwan Kitchen,4106 Brooklyn Avenue Northeast 102B 98105,47.6569986,-122.31417,restaurant,OSM-1411680133,Bucklin Building,4137 University Way Northeast 98105,47.6579629,-122.3135665,building,OSM-443482650,0
4772,Market Place Tower ,,47.6115031,-122.344125,parking,OSM-8481151983,Market Place Two,2001 Western Avenue 98121,47.6105066,-122.3444444,building,OSM-231355696,3
4773,Kaleidoscope School,3320 3,47.6398108,-122.4005101,kindergarten,OSM-8023219840,3111 Building,3111 West McGraw Street 98199,47.6392798,-122.3975732,commercial,OSM-222167354,0
4774,Sound Credit Union,820 Stewart,47.6156145,-122.334745,bank,OSM-3620925872,Hyatt Regency Seattle,808 Howell Street 98101,47.61486,-122.3344587,hotel,OSM-520654959,0
4775,Jim Clark Marina,1317 Southwest Spokane Street 98134,47.5703577,-122.3509233,,OSM-3008844827,Harbor Island Marina,1001 Klickitat Way Southwest 98134,47.5695268,-122.3486029,leisure,OSM-297582983,2
4776,Barone Engraving,1907 4th Avenue 98101,47.6123394,-122.3392564,craft,OSM-2327741521,Mayflower Park Hotel Seattle,405 Olive Way 98101,47.6121884,-122.3380479,hotel,OSM-331163045,0
4777,Florence Building,512 2nd Avenue 98104,47.6021445,-122.3319367,building,OSM-910445794,Corgiat Building,222 South Main Street 98104,47.6002146,-122.3310788,building,OSM-925422975,0
4778,QFC,1401,47.6138791,-122.3210828,supermarket,OSM-4112849387,The Broadway Building,1620 Broadway 98122,47.6160109,-122.3204094,building,OSM-215404536,0
4779,Shanghai Hair Studio,4212 SW St,47.56123,-122.38629,Hair Salons,YELP-6i35-uNySmGVb-pICfctRg,City Mouse Studio,4218 Southwest Alaska Street 98116,47.5612362,-122.3863804,clothes,OSM-2397384250,0
4780,Dr. Martens - Seattle,1527 4th Ave 98101,47.610755,-122.3373120,Shoe Stores,YELP-171ZDdkrEV21d9k1PYP591,1525 4th Avenue Building,1525 4th Avenue 98101,47.6107718,-122.3376352,building,OSM-363046821,2
4781,Amazon Fresh Pickup,76 S Lander St 98134,47.579911193791,-122.335065565903,Grocery; Health Markets; Organic Stores,YELP-277bhMO0xrj8XEHgloh864,Starbucks Center,2401 Utah Avenue South 98134,47.5808041,-122.3359233,office,OSM-103052725,2
4782,200 Occidental Building,200 Occidental Avenue South,47.6004618,-122.3324973,commercial,OSM-27183365,The Northcoast Building - Court in the Square,171 South Jackson Street 98104,47.5989468,-122.3319768,building,OSM-226324180,0
4783,Petra Mediterranean Bistro,1933 7th 98101,47.6148464,-122.3374642,fast_food,OSM-2327741692,Warwick Seattle Hotel,2030 4th Avenue 98121,47.6139175,-122.3408928,hotel,OSM-185786800,0
4784,Biscuit Bitch at Caffe Lieto,1909 1st Avenue 98101,47.6103986,-122.3417918,restaurant,OSM-2397461011,Terminal Sales Building,1932 1st Avenue 98101,47.6111281,-122.3421192,building,OSM-206883226,0
4785,TruFusion Ballard,1401 Northwest 46th Street 200,47.661972,-122.3746085,leisure,OSM-8739030562,Maritime Pacific Brewing Company,1111 Northwest Ballard Way 98107,47.6627021,-122.3716708,craft,OSM-160262003,0
4786,Good Bar,240 2nd Avenue 101,47.6001722,-122.3313323,bar,OSM-3475602093,Corgiat Building,222 South Main Street 98104,47.6002146,-122.3310788,building,OSM-925422975,0
4787,Hotel Monaco Seattle,1101 4th Avenue 98101,47.6069385,-122.3341143,hotel,OSM-232080837,Puget Sound Plaza,1325 4th Avenue 98101,47.608666,-122.3357963,building,OSM-223171640,0
4788,Northwest Hospital ,,47.7138971,-122.3363198,bus_stop,OSM-505248530,McMurray Medical Building,1536 North 115th Street 98133,47.712703,-122.3376293,building,OSM-38522977,3
4789,Starbucks,2011 7th Avenue 98121,47.6152638,-122.3381418,cafe,OSM-3865566852,Amazon.com Doppler,2021 7th Avenue 98121,47.6149549,-122.3383976,office,OSM-379950575,2
4790,Amazon,2021,47.6152391,-122.3382873,office,OSM-3885566431,Amazon.com Meeting Center,2031 7th Avenue 98121,47.6153261,-122.3389091,office,OSM-379950576,0
4791,The Cookie Counter,517 East Pike Street 98122,47.6139749,-122.3246191,cafe,OSM-4400540090,Heath Printers,1617 Boylston Avenue 98122,47.6158435,-122.3237537,building,OSM-206051263,0
4792,KEXP,472 1st Avenue North 98109,47.6230778,-122.3551152,studio,OSM-3886776643,MarQueen Hotel,600 Queen Anne Avenue North 98109,47.6250293,-122.356429,hotel,OSM-333906054,0
4793,Downtown Emergency Services Center,515 3rd Avenue 98104,47.6023313,-122.331309,social_facility,OSM-2351700819,Downtown Emergency Service Center,515 3rd Avenue 98104,47.60278,-122.33191,Counseling & Mental Health,YELP-cyBwgCc2eWjDE_EaiKt-ow,1
4794,Pioneer Square Saloon,73 Yesler Way 98104,47.6016820,-122.3354381,bar,OSM-8236754637,Pioneer Square Hotel,77 Yesler 98104,47.6015425,-122.3352151,building,OSM-140631761,2
4795,Silberman Brown,417 University Street 98101,47.6084597,-122.333919,stationery,OSM-2404244871,Central Library,1000 4th Avenue 98104,47.6066916,-122.3326524,library,OSM-37056442,0
4796,Market Place Tower,,47.6115509,-122.344101,parking,OSM-2397446940,Market Place Two,2001 Western Avenue 98121,47.6105066,-122.3444444,building,OSM-231355696,3
4797,H Mart,1601 2nd Avenue 98101,47.6103391,-122.3401939,supermarket,OSM-6781330674,Broadacres Building,1601 2nd Avenue 98101,47.6103643,-122.3403683,commercial,OSM-360947360,2
4798,Starbucks,,47.6211028,-122.3507674,cafe,OSM-2660559613,Space Needle,400 Broad Street 98109,47.6205062,-122.3493037,attraction,OSM-12903132,0
4799,Karachi Cowboys,1517 12th Avenue 100,47.6146324,-122.3170807,restaurant,OSM-9098533393,Trace North Condos,1414 12th Avenue 98122,47.6136054,-122.3164587,building,OSM-162041801,0
4800,Omni Dental,2207 Avenue 98121,47.6133668,-122.344868,dentist,OSM-2327716514,The Palladian Hotel,2000 2nd Ave 98109,47.6120537,-122.3416898,hotel,OSM-358272089,0
4801,Pizza Professionals,108 Occidental Avenue South 98104,47.6014065,-122.3326507,restaurant,OSM-2351695469,Tashiro Kaplan Artist Lofts,115 Prefontaine Place South 98104,47.6011314,-122.3297286,building,OSM-226323016,0
4802,Children's Center at Laurel Village,4200 Mary Gates Memorial Drive Northeast 98105,47.6599944,-122.2914746,kindergarten,OSM-3716178225,Children's Center at Laurel Village,,47.6599011,-122.2914487,kindergarten,OSM-1346178228,1
4803,Urban Donburi Kitchen,600 Stewart St Ste 120 98101,47.61394288992,-122.33734252391524,Korean,YELP-drpADpAcIhST_Zvtm5yMYA,Amazon.com Meeting Center,2031 7th Avenue 98121,47.6153261,-122.3389091,office,OSM-379950576,0
