,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
6352,Eat,111 Somerset Road,1.300021,103.8370260,food_court,OSM-3032613796,TripleOne Somerset,111 Somerset Road 238164,1.3002034,103.8373409,Shopping Centers,YELP-95f50fb98bcd46b8f43353,2
6353,PappaMia,"80 Airport Boulevard #03-22, Viewing Mall, Changi Airport Terminal 1 819642",1.361295677,103.9903036,Asian Fusion,YELP-467f007020ba70261e0d1c,Changi Airport Terminal 1,80 Airport Boulevard 819642,1.3627078,103.9910807,Airport Terminals,YELP-0f4d58fe8f2e4fd58d25ff,2
6354,Ju Shin Jung,"11 Unity St #01-30, Robertson Walk 237995",1.291877413,103.841483,Korean,YELP-0b417fc3862def7a1ac3a8,Robertson Walk,11 Unity Street 237995,1.2918177,103.8414548,Local Flavor; Shopping Centers,YELP-be01916a0d7303cfb3cc7a,2
6355,Tony Moly,"200 Victoria St #02-25, Bugis Junction 188021",1.29962,103.8557367,Cosmetics & Beauty Supply,YELP-05340904365fa22f902189,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
6356,Sah Sports Centre,1 Queensway #01-49 Queensway Shopping Centre 149053,1.2876389,103.80338,,YELP-011e97a707c84f773b3033,Queensway Shopping Centre,1 Queensway 149053,1.2875217,103.8035148,Shopping Centers; Sporting Goods,YELP-249e0a037532da2dd46aaa,2
6357,Merrill Lynch,,1.2831154,103.8528488,office,OSM-4726775782,Far East Square,32 Pekin Street 048762,1.2831187,103.8482088,Department Stores; Shopping Centers,YELP-2823e282e5afcacd7c4e58,0
6358,B.K Massage,,1.3018305,103.8581249,beauty,OSM-4732861289,Fu Lu Shou Complex,149 Rochor Rd 188425,1.3015708,103.8544907,Shopping Centers,YELP-416d605845678e50d5eaff,0
6359,Thian Hock Keng,,1.2810434,103.8475662,place_of_worship,OSM-5067863042,Chinatown Complex,335 Smith St 050335,1.2822691,103.8431691,Shopping; Shopping Centers,YELP-19f1f4e39f44b6b5701b50,0
6360,Lenskart,,1.2912726,103.8502968,optician,OSM-6780444024,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
6361,novita,68 Orchard Road #03-76 Plaza Singapura 238839,1.2996906,103.8453407,electronics,OSM-3914263217,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
6362,Certified Laptop Repair (Bugis) - Screen Repairs - Apple Macbook Surface Pro Dell Lenovo Acer Toshiba Alienware Asus HP Samsung Singapore Service Centre,,1.300571,103.8541117,computer_repair,OSM-7673891981,Bugis Village,151B Rochor Road 188426,1.3005559,103.8549681,Fashion; Shopping Centers,YELP-2ad1a7d3265d726a8a90db,0
6363,Da Vinci Picture,"30 Sembawang Dr #B1-07, Sun Plaza Shopping Centre 757713",1.4481,103.8190061,Photography Stores & Services,YELP-3553ef431f57203b2cc406,Sun Plaza,30 Sembawang Dr 757713,1.448146,103.8194878,Shopping Centers,YELP-3387254e6894af77fee374,2
6364,Starbucks,Wheelock Place 238880,1.3048554,103.8311242,cafe,OSM-2796829772,Wheelock Place,501 Orchard Rd 238880,1.3046867,103.8306774,Shopping Centers,YELP-ab6dd5943b16289015a41b,2
6365,California Pizza Kitchen,"583 Orchard Rd #01-42, Forum The Shopping Mall 238884",1.30629,103.8286399,Pizza,YELP-00d457c41f85489627762b,Pacific Plaza,9 Scotts Rd Pacific Plaza 228210,1.3066822,103.8318611,Shopping Centers,YELP-bb94c832689c5eed4d9e41,0
6366,McDonald's,"10 Jalan Serene, #01-01 Serene Centre 258748",1.322372,103.81374,Food Delivery Services,YELP-81e60065ac3db39475bedd,McDonald's,,1.3223758,103.8136207,fast_food,OSM-673992964,1
6367,Mango,"#01-73/76 200 Victoria Street, Bugis Junction 188021",1.2992934,103.8551908,clothes,OSM-1847904380,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
6368,Toast Box,,1.2991642,103.855885,cafe,OSM-4484960437,Victoria Hotel,87 Victoria St 188016,1.2970939,103.8523953,Hotels,YELP-efc707eca4f0fd12e5c2da,0
6369,Daebak Korean Food,,1.3019714,103.8497911,restaurant,OSM-3662545226,OG Albert Complex,60 Albert Street 189969,1.3022847,103.8537945,Shopping; Shopping Centers,YELP-cd5a4cbe24b3d651dd08cb,0
6370,SouthBridge Aesthetics Clinic,277 South Bridge Road,1.2818137,103.8451591,beauty,OSM-4723314857,One George Street,1 George Street 049145,1.285739,103.8477898,Real Estate; Landmarks & Historical Buildings,YELP-8404aaacb57dff6f72275d,0
6371,Crysabelle KTV Lounge,3 Teo Hong Road,1.280314,103.8407577,pub,OSM-2486388537,Tanjong Pagar Plaza,1 Tanjong Pagar Plaza #02-04/05 082001,1.2770687,103.8430662,Shopping Centers,YELP-252c0b62469fbe3759fc8b,0
6372,Thye Shan Medical Hall,201 New Bridge Road 059428,1.2841093,103.8435912,medical_supply,OSM-3759110483,People's Park Centre,101 Upper Cross St 058357,1.2858149,103.8440156,Shopping Centers,YELP-760a347698f20a541b581d,0
6373,Lagoon Leng Kee Beef Kway Teow,,1.30701,103.93502,Chinese,YELP-40018c216dc715aa383481,East Coast Lagoon Food Village,1220 East Coast Pkwy 468960,1.306824,103.9350706,Asian Fusion; Food Court,YELP-5011aa60a58b9384257a1b,2
6374,Ramen Keisuke Kani King,"8 Grange Rd #01-03,Cathay Cineleisure Orchard 239695",1.301078559,103.8367686,Ramen,YELP-79fffc5419947d576b92d1,Cathay Cineleisure Orchard,8 Grange Rd 239695,1.3014619,103.8364924,Shopping Centers; Fashion,YELP-65f65d442f1026cab36993,2
6375,Louis Vuitton,,1.30404,103.8318881,Shoe Stores,YELP-751dd7deaea5c191c21459,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,2
6376,Victoria's Secret,Orchard Road,1.3018659,103.8371175,clothes,OSM-4748985351,Mandarin Orchard Singapore,333 Orchard Road 238867,1.3019614,103.8360485,Hotels,YELP-476ee75bd19a0fde12f8d8,0
6377,Pasta Fresca Da Salvatore (Boat Quay),30 Boat Quay 049819,1.286087,103.8498962,restaurant,OSM-3756952872,The Central,6 Eu Tong Sen Street 059817,1.2886306,103.8465836,Shopping Centers,YELP-3b68d03772a8d92c96f4de,0
6378,Beauty Ruby,,1.3249295,103.8422686,beauty,OSM-7049671732,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,0
6379,Miryoku,,1.3021051,103.8768296,restaurant,OSM-5808854472,Singapore Indoor Stadium,2 Stadium Walk 397691,1.30084,103.8744309,Stadiums & Arenas,YELP-11c5216b858a02fa7e371c,0
6380,Orchard Station/Tang Plaza,,1.3045082,103.8329405,bus_stop,OSM-4299624118,Lucky Plaza,304 Orchard Rd #02-115 238863,1.304515,103.833963,Shopping Centers,YELP-dad1d39e15cc593a864b10,0
6381,Superwash Laundry,Chin Swee Road,1.2872707,103.8406718,laundry,OSM-4738274221,Chinatown Point,133 New Bridge Road 059413,1.2851981,103.8448884,Shopping Centers,YELP-5d976c2ae1d15727902554,0
6382,Singapore Zoo ,,1.4045353,103.7894180,bus_stop,OSM-403310977,Singapore Zoo,80 Mandai Lake Rd 729826,1.4037073,103.794385,Zoos,YELP-00b06284986d5a5ae52181,3
6383,Randstad Singapore,,1.2848093,103.8520256,office,OSM-6632657588,Marina Bay Link Mall,8A Marina Boulevard 018984,1.2809137,103.8537995,Shopping Centers,YELP-9555eb76b9048a341e9153,0
6384,Bible House,,1.2935855,103.8487615,office,OSM-6304747085,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
6385,Bras Basah complex ,,1.2965373,103.8534729,parking_entrance,OSM-518426881,Bras Basah Complex,231 Bain St 180231,1.2968252,103.8536328,Bookstores; Arts & Crafts; Shopping Centers,YELP-1ad0af784053bc8ce17b20,3
6386,Long John Silver's,,1.3004871,103.8554296,fast_food,OSM-3009731040,Bugis Village,151B Rochor Road 188426,1.3005559,103.8549681,Fashion; Shopping Centers,YELP-2ad1a7d3265d726a8a90db,2
6387,Big Bowls Project,,1.2795201,103.8468049,fast_food,OSM-5909205685,Tanjong Pagar Plaza,1 Tanjong Pagar Plaza #02-04/05 082001,1.2770687,103.8430662,Shopping Centers,YELP-252c0b62469fbe3759fc8b,0
6388,Ippoh Tempura Bar,17B Dempsey Road 249676,1.3057463,103.8101389,restaurant,OSM-6370600533,Ippoh Tempura Bar,,1.3057367,103.8101317,restaurant,OSM-3770600818,1
6389,WriteItPerfect,"111 North Bridge Road #05-32, Peninsula Plaza 179098",1.292370,103.850416,Career Counseling,YELP-807af1dbec9693a801f406,Peninsula Plaza,111 North Bridge Rd #09-01 179098,1.2923267,103.8508288,Shopping Centers,YELP-8723164717f8e5f247fa5d,2
6390,Before Marina Way,,1.2786593,103.85418,bus_stop,OSM-4426007111,One Shenton,1 Shenton Way 068803,1.279292,103.8505532,Apartments; Real Estate,YELP-3c1d5b445a428e8b062182,0
6391,Simply Wrapps,,1.298988828,103.8458766,Salad,YELP-4622becf420fb101a42028,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
6392,Monzushi,13 Neil Road 088810,1.280137,103.8435282,restaurant,OSM-9118961717,Icon Village,12 Gopeng St 078877,1.2751635,103.8445351,Shopping Centers,YELP-9a53823439569b1d24a07f,0
6393,Ben & Jerry's,8 Dempsey Road #01-14 247696,1.3041296,103.8095152,ice_cream,OSM-0812455203,Dempsey Hill,Blk 8D Dempsey Rd #03-01 249679,1.304507,103.8106594,Seafood; Shopping Centers,YELP-0a092f68f231b62a5821c7,2
6394,De Consultants (S) Pte Ltd,,1.2805085,103.8476455,office,OSM-6259954926,One Shenton,1 Shenton Way 068803,1.279292,103.8505532,Apartments; Real Estate,YELP-3c1d5b445a428e8b062182,0
6395,History of Dempsey Hill ,,1.303712,103.809500,information,OSM-3649400793,Dempsey Hill,Blk 8D Dempsey Rd #03-01 249679,1.304507,103.8106594,Seafood; Shopping Centers,YELP-0a092f68f231b62a5821c7,3
6396,Popular,IMM,1.335148,103.7471007,books,OSM-9946897109,IMM,2 Jurong East Street 21 IMM Building 609601,1.3347654,103.7466237,Shopping Centers,YELP-c93522c4fefc11784299df,2
6397,Lee Tong Kee Ipoh Hor Fun Restaurant,280 South Bridge Road,1.2815637,103.8447442,restaurant,OSM-2498070221,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,0
6398,IMM Carpark ,,1.3357284,103.7467779,parking,OSM-6758961344,IMM,2 Jurong East Street 21 IMM Building 609601,1.3347654,103.7466237,Shopping Centers,YELP-c93522c4fefc11784299df,3
6399,Hong Kong Soya Sauce Chicken Rice and Noodle,Block 335 Smith St #02-127 050335,1.28218,103.84317,Cantonese; Noodles,YELP-0290d861a59011776292d9,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,0
6400,Mos Burger,1 Jurong West Central 2 #01-30A Jurong Point Shopping Centre 648886,1.34006,103.7065969,Restaurants; Food,YELP-06799ae0c5de628cecc762,Jurong Point,1 Jurong West Central 2 648886,1.3395495,103.7057717,Shopping Centers,YELP-6cec9dad79f35885ea1d93,2
6401,UOB,108 Depot Road #01-01 Depot Heights Shopping Centre 100108,1.2812856,103.8100257,atm,OSM-4869134166,UOB,,1.2812660,103.8100123,atm,OSM-8389134382,1
6402,Cue Guru,,1.2995237,103.8543769,pub,OSM-6743669035,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,0
6403,Opposite Junction 10 ,,1.3809792,103.7609061,bus_stop,OSM-5911093736,Junction 10,1 Woodlands Road 677899,1.3803346,103.7601666,Shopping Centers,YELP-78fbed07e94a3639e614e0,3
6404,My Kampung,,1.3024009,103.8734077,food_court,OSM-3633792253,Kallang Wave Mall,1 Stadium Place 397720,1.3034697,103.8732445,Shopping Centers,YELP-34368a57a41070e608bfc3,2
6405,Jamco Optical & Trading Co.,"865 Mountbatten Road #B1-15, Katong Shopping Centre 437844",1.3039033,103.9011558,Eyewear & Opticians,YELP-691cf669d0fa31993d7157,Katong Shopping Centre,865 Mountbatten Rd 437844,1.3038781,103.9011475,Shopping Centers,YELP-49a3d3c89686964c0c75e6,2
6406,Coffee Stars by Dao,"435 Orchard Road, #01-37/41 Wisma Atria 238877",1.30379,103.8331909,Food,YELP-24a685b0c289466816dba8,Grand Park Orchard,270 Orch Rd 238857,1.3031228,103.8363628,Hotels,YELP-97800f131a8793058ec0e0,0
6407,V.hive,"30 Sembawang Dr #02-01, Sun Plaza 757713",1.4481,103.8190644,Furniture Stores,YELP-8801c75b14fe269ff1b252,Sun Plaza,30 Sembawang Dr 757713,1.448146,103.8194878,Shopping Centers,YELP-3387254e6894af77fee374,2
6408,Pies & Coffee,35 Rochester Drive 138639,1.3055189,103.7880026,restaurant,OSM-1435108135,Rochester Mall,35 Rochester Dr 138639,1.3056598,103.7882026,Shopping Centers,YELP-eb586f5ade7a33d9cf51bf,2
6409,Junction 10 ,,1.3808253,103.7604493,bus_stop,OSM-325319848,Junction 10,1 Woodlands Road 677899,1.3803346,103.7601666,Shopping Centers,YELP-78fbed07e94a3639e614e0,3
6410,Kanshoku Ramen,"277 Orchard Rd #01-06, Orchard Gateway 238858",1.30126,103.83906,Ramen,YELP-23f8730b5941d6035ad536,TripleOne Somerset,111 Somerset Road 238164,1.3002034,103.8373409,Shopping Centers,YELP-95f50fb98bcd46b8f43353,0
6411,Kotobuki Coffee,435 Orchard Rd Wisma Atria #01-18C 238877,1.30384441,103.8330858,Cafes,YELP-8ab8e6055a88623abb5bdf,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,0
6412,Juz Eat,,1.2936779,103.7847880,food_court,OSM-4624904234,National University Hospital,5 Lower Kent Ridge Rd 119074,1.2943451,103.7831409,Hospitals,YELP-6d8720a52fb273b109ae81,2
6413,A Visit to the Museum: ...,,1.2941821,103.8493204,artwork,OSM-6450626975,High Street Centre,1 North Bridge Rd 179094,1.2899902,103.8492173,Real Estate,YELP-65bc67b4f10e5bfa8c2d9f,0
6414,Eastern Battlenose,,1.4040569,103.7910759,attraction,OSM-9288368813,Night Safari,80 Mandai Lake Rd 729826,1.4022649,103.7873532,Zoos,YELP-710412261006b723d1e240,0
6415,Gokul Vegetarian Restaurant & Catering,190 Middle Road 01-07 188979,1.3002865,103.8521183,restaurant,OSM-3147365258,Fortune Centre,190 Middle Rd 188979,1.3003923,103.852284,Shopping Centers,YELP-e0aad493de064ccfef8360,2
6416,UOB,1 Jalan Bukit Merah #01-4500 Jalan Bukit Merah - FairPrice 150001,1.2865053,103.8082353,atm,OSM-4869133707,Anchorpoint,370 Alexandra Rd Anchorpoint Shopping Centre 159953,1.2886901,103.8050249,Grocery; Shopping Centers; Outlet Stores,YELP-091421d00967a233b27285,0
6417,Tiger Sugar,290 Orchard Road 238859,1.3033867,103.8357573,cafe,OSM-4246883941,Paragon,290 Orchard Rd 238859,1.3038335,103.8356396,Shopping Centers,YELP-3822e7fa0f36b3a1c2e25d,2
6418,Dancing Fish Signature,,1.3046107,103.8331709,restaurant,OSM-9331475284,Scotts Square,6 Scotts Rd 228209,1.3057795,103.8330572,Shopping Centers,YELP-52d643bc3ed630bd65aeb5,0
6419,NUS Museum,50 Kent Ridge Crescent 119279,1.3014454,103.7725633,museum,OSM-6807575789,National University of Singapore,clementi road 129754,1.2962828,103.7773116,Colleges & Universities,YELP-e05d6c10d7bca9c84cb4e2,2
6420,Chinatown Post Office,101 #b01 Upper Cross Street #B1-17A Chinatown 058357,1.285914,103.8443734,post_office,OSM-4583782802,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,3
6421,Mizuki,391 #05-32 Orchard Road Takashimaya S.C. 238872,1.3023052,103.8348718,restaurant,OSM-9227128340,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,0
6422,Edo Sushi,"30 Sembawang Drive, #01-35 Sun Plaza 757713",1.4481,103.8190918,Imported Food,YELP-e31c22fde99e85df1a163e,Sakae Sushi,30 Sembawang Dr #02-21 Sun Plaza 757713,1.4481,103.8190765,Imported Food,YELP-565bd37ec002f512d218dd,0
6423,Cotton On Body,"435 Orchard Road #B1-52A/53 & 62/63, Wisma Atria 238877",1.30379,103.8331909,Lingerie,YELP-aff4945db8c56f4ce1a91b,Wisma Atria,435 Orchard Rd Level 1 238877,1.3036801,103.8332105,Shopping Centers,YELP-49782eb144d93bf210cc84,2
6424,Toast Box,"#01-46 133 New Bridge Rd, Chinatown Point, 059413",1.2855861,103.8450509,cafe,OSM-6816458499,People's Park Complex,1 Park Rd 188431,1.2841005,103.8425875,Shopping Centers,YELP-d78688f69bbb1d743af31a,0
6425,UOB,#B1-K1/#B4-K1/#B2-57 ION Orchard 238801,1.304,103.83204,atm,OSM-4869133708,Ion Orchard,2 Orchard Turn 238801,1.3039546,103.8319742,Shopping Centers,YELP-9d204f289516c92592935e,2
6426,taan Charcoal Grill,,1.2983178,103.8562576,restaurant,OSM-4620793888,Fu Lu Shou Complex,149 Rochor Rd 188425,1.3015708,103.8544907,Shopping Centers,YELP-416d605845678e50d5eaff,0
6427,Swensen's,65 Airport Boulevard #B2-31/32 Changi Airport Terminal 3 819663,1.3566159,103.987151,restaurant,OSM-2883125709,Changi Airport Terminal 3,65 Airport Boulevard 819663,1.3546069,103.9850767,Airport Terminals,YELP-e354caf8fc017b8b6659b6,2
6428,The Body Shop,,1.3047665,103.8236937,cosmetics,OSM-6704913959,Forum The Shopping Mall,583 Orchard Rd 238884,1.3060918,103.8287068,Shopping Centers,YELP-a94f365fce317a83ead463,0
6429,Sunshine Place ,,1.3780941,103.7385609,bus_stop,OSM-512154343,Sunshine Place,475 Choa Chu Kang Avenue 3 680475,1.3777679,103.7390721,Shopping Centers,YELP-57ca443585301a15cb839b,3
6430,Loof,331 Seah Street,1.2960994,103.8533685,bar,OSM-2231995884,Fortune Centre,190 Middle Rd 188979,1.3003923,103.852284,Shopping Centers,YELP-e0aad493de064ccfef8360,0
6431,7-Eleven,2 Orchard Turn #B2-72 238801,1.3041442,103.8323083,convenience,OSM-7129649710,Lavender,2 #B4-39 Orchard Turn ION Orchard 238801,1.3038463,103.8320533,bakery,OSM-9322489771,0
6432,Pagoda Street,,1.2827204,103.8454547,historic,OSM-6497742269,People's Park Complex,1 Park Rd 188431,1.2841005,103.8425875,Shopping Centers,YELP-d78688f69bbb1d743af31a,0
6433,OCBC,Tiong Bahru Plaza,1.2863091,103.8267625,bank,OSM-5924056458,Tiong Bahru Plaza,"302 Tiong Bahru Road #05-04, Tiong Bahru Plaza 168732",1.2864016,103.8273286,Shopping Centers,YELP-9dae8b919e733c8b21ca34,2
6434,Giant,"604 Sembawang Rd #B1-25, Sembawang Shopping Centre 758459",1.44187,103.82482,Grocery,YELP-054d547eed2fe6073cd8f7,Giant,"#B1-25 604 Sembawang Road, Sembawang Shopping Centre 758459",1.441726,103.8250677,supermarket,OSM-775915343,1
6435,Zoo Tram Stop #1 ,,1.404287,103.7937585,bus_stop,OSM-0152890922,Singapore Zoo,80 Mandai Lake Rd 729826,1.4037073,103.794385,Zoos,YELP-00b06284986d5a5ae52181,3
6436,Izakaya Niningashi,2 Craig Road 089662,1.2775389,103.8432489,restaurant,OSM-7184685093,Chinatown Complex,335 Smith St 050335,1.2822691,103.8431691,Shopping; Shopping Centers,YELP-19f1f4e39f44b6b5701b50,0
6437,Cafe Belle Vie,,1.2756901,103.8457378,cafe,OSM-8642464799,Orchid Hotel,1 Tras Link 078867,1.2769761,103.8438855,Hotels,YELP-2482f706d5bf858cb897f6,0
6438,Louis Vuitton Island Maison,"2 Bayfront Ave #B1-38, The Shoppes at Marina Bay Sands 018972",1.285035152,103.8589096,Fashion; Luggage,YELP-1003ecb3458b728f7ac2af,The Shoppes at Marina Bay Sands,2 Bayfront Ave 018972,1.284063,103.8588924,Shopping Centers,YELP-e42eac1f445f3bc222804b,2
6439,Offer & save,,1.3016162,103.8537248,variety_store,OSM-5484076766,Sim Lim Square,1 Rochor Canal Road 188504,1.3030332,103.8530255,Shopping Centers; Electronics,YELP-328b7d99c63a789bf27195,0
6440,Muji,200 Victoria Street 188021,1.2997746,103.8559071,variety_store,OSM-6720396385,Muji Bugis Junction,,1.3002305,103.8559678,department_store,OSM-8610032730,0
6441,Alchemist,,1.2759582,103.8461636,cafe,OSM-8642464792,Orchid Hotel,1 Tras Link 078867,1.2769761,103.8438855,Hotels,YELP-2482f706d5bf858cb897f6,0
6442,Crystal Cafe,,1.2976221,103.8384714,restaurant,OSM-1704471260,Orchard Central,181 Orchard Rd 238896,1.30063,103.8397838,Shopping Centers,YELP-7f6b6f59229067a7c7add7,0
6443,Golden Village,112 Katong 112 East Coast Road #04-09 428802,1.3056099,103.9047089,Cinema,YELP-b57799ed35464d951605c6,Golden Village,,1.3056954,103.9047604,Cinema,YELP-971799ed35464d95160339,1
6444,Raffles Place (EWL/NSL) Exit B ,,1.2845589,103.851470,subway_entrance,OSM-9443139888,One Raffles Place,1 Raffles Place 048616,1.2843663,103.850888,Real Estate; Landmarks & Historical Buildings; Shopping Centers,YELP-b25d6741cbcef9f49461d4,3
6445,Taiwan Tasty,"White Sands, Block 1 Pasir Ris Central Street 3 #01-20/21 518457",1.37243,103.9497223,Chinese; Taiwanese,YELP-a6f72127a608bc1295df7b,White Sands,1 Pasir Ris Central St 3 518457,1.3724336,103.9497377,Shopping Centers,YELP-3c07364e6b8eab246a595f,2
6446,Lady M,181 Orchard Rd #01-27 238896,1.3006941,103.8397641,Candy Stores; Patisserie/Cake Shop; Bakeries,YELP-98cd73bcd3bedc68d2f33e,Lady M,238896,1.3008169,103.8397516,beverages,OSM-4783954521,1
6447,China Square Food Court,,1.2828473,103.8493041,restaurant,OSM-1829571214,Marina Bay Link Mall,8A Marina Boulevard 018984,1.2809137,103.8537995,Shopping Centers,YELP-9555eb76b9048a341e9153,0
6448,Red Eye Smokehouse,,1.3107158,103.8610851,restaurant,OSM-6538822030,City Square Mall,180 Kitchener Rd 208539,1.3113867,103.8565834,Shopping Centers,YELP-7484514f148ceccc51f38c,0
6449,Paul,391A Orchard Rd #03-16/16A/17 238873,1.303077457,103.8347794,French; Coffee & Tea; Bistros,YELP-490b50c6b54cf301687089,Pan Pacific Serviced Suites,3 Estrellas 238163,1.3009404,103.8378833,Hotels,YELP-9023d008af41b54c45a54a,0
6450,BARRO mex out,,1.3011874,103.8384112,restaurant,OSM-5538986122,TripleOne Somerset,111 Somerset Road 238164,1.3002034,103.8373409,Shopping Centers,YELP-95f50fb98bcd46b8f43353,0
6451,Opposite Haw Par Glass Tower,,1.2969577,103.8436293,bus_stop,OSM-410463601,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,0
6452,Saizeriya,2 Handy Road 229233,1.2996984,103.8479449,restaurant,OSM-3621545940,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
6453,Prada,Orchard Road,1.3042427,103.8325926,clothes,OSM-4748985337,Prada,2 Orchard Turn #01-01/#02-15 238801,1.30407,103.8318176,Personal Shopping,YELP-d69d33e325ffae16df3ae1,1
6454,Pastaria Abate,43 Craig Road 089681,1.2780665,103.842052,restaurant,OSM-7184649867,100AM,100 Tras Street 079027,1.274904,103.8436136,Shopping Centers,YELP-14981669fbbf124c5485ee,0
6455,Chinatown Post Office ,101 #b01 Upper Cross Street #B1-17A Chinatown 058357,1.285915,103.8443926,post_office,OSM-7327558833,Chinatown Point,133 New Bridge Road 059413,1.2851981,103.8448884,Shopping Centers,YELP-5d976c2ae1d15727902554,3
6456,Lao Liang Chilled Pig Trotters Jelly & Shark Meat,,1.30759,103.8567927,Local Flavor,YELP-8636e197086c94e9092372,Berseh Food Centre,166 Jalan Besar 208877,1.3074083,103.8568358,Food Stands; Local Flavor; Food Court,YELP-adc6914dae87f758677519,2
6457,Jew Kit,105 Killiney Road,1.2981512,103.8388481,restaurant,OSM-6259798702,Orchard Gateway,218 Orchard Rd 238851,1.3006706,103.8393011,Shopping Centers,YELP-9e737a2526c112141c0391,0
6458,BEST Denki,68 Orchard Road #03-49 Plaza Singapura 238839,1.2999245,103.8454207,electronics,OSM-5837211195,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
6459,Kelly Services,,1.2790331,103.8514353,artwork,OSM-6632657585,CapitaGreen,138 Market Street,1.2818759,103.8500225,Shared Office Spaces; Venues & Event Spaces,YELP-d9b52657b495fd10492151,0
6460,Sgl Marketing,1 Rochor Canal Rd #02-22 Sim Lim Square 188504,1.30303,103.8530121,Computers; IT Services & Computer Repair,YELP-673adc021808c276ebdf54,OG Albert Complex,60 Albert Street 189969,1.3022847,103.8537945,Shopping; Shopping Centers,YELP-cd5a4cbe24b3d651dd08cb,0
6461,Toys R Us,,1.3062292,103.8285006,toys,OSM-1932081017,Royal Plaza On Scotts,25 Scotts Rd 228220,1.3069424,103.8319653,Hotels,YELP-991ea88f6eb8737dc4bca2,0
6462,Strip,,1.2996967,103.8476404,beauty,OSM-6796486574,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
6463,7-Eleven,,1.2944945,103.8601957,convenience,OSM-6895146922,Millenia Walk,9 Raffles Boulevard 039596,1.2926443,103.8593181,Shopping Centers,YELP-77700ee7c4a7bd3714a108,0
6464,Chocolate Rain,68 Orchard Road Plaza Singapura #03-22A 238839,1.30048,103.8449097,Flowers & Gifts,YELP-f5355d24ab60af36ed468e,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
6465,Satay Street,Boon Tat Street,1.2803286,103.8501588,fast_food,OSM-6549183806,The Arcade,11 Collyer Quay 049317,1.2836141,103.8520579,Shopping Centers,YELP-bd60a6d81fca3fcb6300f4,0
6466,Raffles Place Station Exit F,,1.2820939,103.8508796,bus_stop,OSM-410473671,One George Street,1 George Street 049145,1.285739,103.8477898,Real Estate; Landmarks & Historical Buildings,YELP-8404aaacb57dff6f72275d,0
6467,QQHouse,Zhongshan Mall,1.3268273,103.8464095,hairdresser,OSM-7731072519,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,2
6468,Muji,10 Tampines Central 1 #03-06/07 Tampines,1.3540529,103.9450256,department_store,OSM-8278843868,Muji,,1.3540344,103.9450015,department_store,OSM-8488843558,1
6469,Riverside Indonesian BBQ,68 Orchard Rd #06-15/20 Plaza Singapura Kopitiam 238839,1.30048,103.8449097,Indonesian; Barbeque,YELP-116749fb942c3ad67ffdbc,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,2
6470,jubilee to Esplande pedestrian connector,,1.2880044,103.8543268,information,OSM-7043906685,Change Alley,16 Coller Quay 049318,1.2841894,103.8522348,Shopping Centers,YELP-65d94815006ae487b079ca,0
