,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
1407,Woolworths,742 Toorak Road 3123,-37.8456862,145.0422224,supermarket,OSM-6685417445,HomeCo,740-742 Toorak Road 3123,-37.8460309,145.0420568,mall,OSM-218844031,2
1408,Madras Banyan Tree,169 King Street 3000,-37.816102,144.955388,restaurant,OSM-207027010,Epic Centre,620 Bourke Street 3000,-37.8162335,144.955325,office,OSM-51710858,2
1409,Joe's Pizza Cafe,,-37.9116307,145.1357287,fast_food,OSM-4465663649,Joe's Pizza Cafe,,-37.9116477,145.1357992,fast_food,OSM-2115663710,1
1410,D'Elephant,,-37.8870923,145.083883,restaurant,OSM-5714724539,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
1411,Pentridge Cinema,,-37.7368489,144.969179,cinema,OSM-8329958959,Pentridge Prison Main Gate,,-37.7370695,144.9677084,attraction,OSM-8840446547,0
1412,Bean Seen Cafe,178 Main Street 3140,-37.7577454,145.3492833,cafe,OSM-8613859111,Lilydale Village,51-59 Anderson Street 3140,-37.7564564,145.3541724,mall,OSM-205419047,0
1413,Target,,-37.8349159,145.1646903,department_store,OSM-387710080,Forest Hill Chase Shopping Centre,270 Canterbury Road,-37.8355701,145.1648481,mall,OSM-24039664,2
1414,Manningham U3A,,-37.76010338190321,145.16927603068785,office,YELP-6011954357,Pines Learning & Activity Centre,520 Blackburn Road 3109,-37.7604696,145.1694083,community_centre,OSM-175839231,2
1415,KFC,,-37.82522,144.9585781,fast_food,OSM-2173291227,Crown Entertainment Complex,8 Whiteman Street 3006,-37.8233312,144.958697,casino,OSM-13306836,0
1416,Priceline Pharmacy,,-37.7726914,144.8895766,pharmacy,OSM-3901801537,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
1417,Saporo,,-37.9078492,145.132316,cafe,OSM-2939983803,Saporo,,-37.9078812,145.132315,cafe,OSM-5879983069,1
1418,Jan Gun,,-37.81378,144.9560178,restaurant,OSM-6654973387,Harbour View Apartments,583 - 585 La Trobe Street 3000,-37.8133827,144.9518872,hotel,OSM-16157901,0
1419,John Curtin,,-37.806188,144.9657366,pub,OSM-9478362002,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,2
1420,Subway,,-38.1425932,145.2087254,fast_food,OSM-369641656,Subway,,-38.1425490,145.2087905,fast_food,OSM-618641844,1
1421,Springvale Sports & Spinal Physio,14 Balmoral Avenue 3,-37.9495605,145.1504162,healthcare,OSM-5203746952,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,0
1422,Three Red Stripes,,-37.7608265,145.1691090,restaurant,OSM-3633448225,The Pines Shopping Centre,181 Reynolds Road 3109,-37.7618221,145.1688329,mall,OSM-194057248,2
1423,Sunshine Station (Bay 1),,-37.7869605,144.8326097,bus_stop,OSM-3249049162,Brimbank Community and Civic Centre,301 Hampshire Road 3020,-37.7831654,144.8320592,townhall,OSM-616285439,0
1424,Hoyts,,-37.703294,145.1025037,cinema,OSM-2187836680,Hoyts,,-37.703241,145.1025488,cinema,OSM-4107836354,1
1425,Courtyard 55,,-37.8072209,144.9749992,cafe,OSM-6659670689,St Vincent's Hospital,41 Victoria Parade 3065,-37.806832,144.974734,hospital,OSM-24530691,2
1426,Doug Ellis Swimming Pool,,-37.9115620,145.1369120,leisure,OSM-7873795307,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
1427,Merrywell Restaurant and Bar,,-37.825452,144.957448,restaurant,OSM-3248865761,Boyd Community Hub,207-229 City Road 3006,-37.8256253,144.9611059,public_building,OSM-225370260,0
1428,Lavezzi Gelateria,171-175 Maroondah Highway 3134,-37.8142482,145.229175,ice_cream,OSM-3813754397,Lavezzi Gelateria,,-37.8142181,145.229152,ice_cream,OSM-3073754662,1
1429,Clayton Road Doctors,,-37.9223016,145.1199521,clinic,OSM-5472109997,The Clayton Hotel,319 Clayton Road,-37.9243472,145.1195608,hotel,OSM-542404461,0
1430,Entry E,,-37.8151397,144.9477272,parking,OSM-711766687,Harbour View Apartments,583 - 585 La Trobe Street 3000,-37.8133827,144.9518872,hotel,OSM-16157901,0
1431,Nando's,,-37.7269226,144.8958413,restaurant,OSM-2616800043,Essendon Fields Central,30 English Street 3041,-37.7272529,144.8956144,mall,OSM-50103389,2
1432,Golden Age Bread & Cake,,-37.9504408,145.1509518,bakery,OSM-5213608169,Anloi Deli & Marinades,,-37.9503588,145.1509657,deli,OSM-5402561919,0
1433,Neverland Store,,-37.6988359,144.7760454,clothes,OSM-6787383821,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
1434,Lyre Bird,,-37.6845213,145.5303016,viewpoint,OSM-9523584674,Healesville Sanctuary,Badger Creek Road 3777,-37.6842773,145.5313403,zoo,OSM-24386390,2
1435,Oscar Oscar Salons Highpoint,120-200 Rosamond Road 3032,-37.7726765,144.8892974,hairdresser,OSM-5535201246,Oscar Oscar Salons Highpoint,,-37.771936828321714,144.88933774087812,hairdresser,YELP-5535201246,1
1436,Harmony Cafe,,-37.7863345,144.8319755,cafe,OSM-5824763981,Brimbank Community and Civic Centre,301 Hampshire Road 3020,-37.7831654,144.8320592,townhall,OSM-616285439,0
1437,Clark Rubber - Chirnside Park,282 Maroondah Highway 3116,-37.7673032,145.3055605,swimming_pool,OSM-9345080347,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
1438,Nando's,,-37.8208507,144.9564206,restaurant,OSM-1479905403,Baxter Institute (Automotive and Bakery Campus),93 Queens Bridge Street 3006,-37.8241579,144.960947,college,OSM-154296996,0
1439,Hoyts,,-37.703246,145.1025472,cinema,OSM-6207836600,Greensborough Plaza,25 Main Street 3088,-37.703069,145.1024656,mall,OSM-28824903,2
1440,Priceline Pharmacy,,-37.7031094,145.1033651,pharmacy,OSM-4795036455,Greensborough Plaza,25 Main Street 3088,-37.703069,145.1024656,mall,OSM-28824903,2
1441,Ink and Spindle,,-37.8033204,145.0044694,printmaking,OSM-5393872960,Abbotsford Convent,1 St Heliers Street 3067,-37.8030061,145.0037542,attraction,OSM-666244249,2
1442,Italy 1,27 George Parade 3000,-37.8148474,144.9701231,restaurant,OSM-812694558,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
1443,Sage,,-37.8461321,145.1133969,cafe,OSM-4296639044,Deakin University,221 Burwood Highway 3125,-37.8476637,145.1148614,university,OSM-180360037,2
1444,Cotton On,200 Bay Street Kids 3207,-37.8393158,144.941983,clothes,OSM-1633688084,Port Melbourne Town Hall,333 Bay Street 3207,-37.8356366,144.9445561,townhall,OSM-27553097,0
1445,Tiffany & Company,,-37.8863686,145.0808254,jewelry,OSM-4901749455,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
1446,Platypus,,-37.6841854,145.5329258,viewpoint,OSM-6809586119,Healesville Sanctuary,Badger Creek Road 3777,-37.6842773,145.5313403,zoo,OSM-24386390,2
1447,Hunky Dory,399 Melton Highway R06B 3038,-37.6997113,144.7750865,restaurant,OSM-7561569460,Hunky Dory,,-37.6997141608328,144.77491294243117,restaurant,YELP-7561569460,1
1448,Goodlife Health Clubs,171-175 Maroondah Highway 3134,-37.8146196,145.2292697,leisure,OSM-3625227875,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
1449,Aussie Home Loans,171-175 Maroondah Highway 3134,-37.8146836,145.2275754,office,OSM-9345244596,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
1450,Aussie Home Loans,,-37.815387187115866,145.228042786932,office,YELP-7045244239,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
1451,Saddle Up,,-37.76656391388296,145.30613894410045,pet,YELP-5515087903,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
1452,Great Western Hotel,204 King Street 3000,-37.8152173,144.9554829,pub,OSM-633833872,Harbour View Apartments,583 - 585 La Trobe Street 3000,-37.8133827,144.9518872,hotel,OSM-16157901,0
1453,Orange Theory Fitness,,-37.8243924,145.0364666,leisure,OSM-5754473814,Creative Cubes Co.,10 Oxley Road 3122,-37.8245012,145.0363061,office,OSM-863646732,2
1454,Schnitz,,-38.1419528,145.1246584,fast_food,OSM-3066657347,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
1455,The Sporting Globe,,-37.8694465,145.2443003,pub,OSM-320870781,The Coffee Club,,-37.8690207,145.2427274,cafe,OSM-320870863,0
1456,Family of Man II,,-37.820943,144.968557,artwork,OSM-3891324057,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
1457,Strike Bowling Bar,,-37.7732919,144.8893479,leisure,OSM-8551801978,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
1458,Julia Gillard Library,150 Sunset Views Boulevard 3029,-37.8356313,144.6962330,library,OSM-7254114057,Tarneit Community Learning Centre,150 Sunset Views Boulevard 3029,-37.8354735,144.6960699,community_centre,OSM-381420680,2
1459,Cecil Walker Cycles,,-37.8096547,144.9608253,bicycle,OSM-2011949628,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
1460,ANZ,205 Lygon Street 3053,-37.8005553,144.9667486,bank,OSM-4574498491,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,0
1461,InterPark,120 Little Collins Street 3000,-37.8136318,144.9695426,parking,OSM-3412506316,Hotel Ovolo,19 Little Bourke Street 3000,-37.8107508,144.9719983,hotel,OSM-225419339,0
1462,D'elephant,"Shop F018, Chadstone Shopping Center 1341 Dandenong Rd 3145",-37.8872332696153,145.083740389699,Thai,YELP-WfEdfDaOIB2tPqkHU7sA1Q,D'Elephant,,-37.8870923,145.083883,restaurant,OSM-5714724539,1
1463,JP's Cafe,,-37.9070967,145.1376457,cafe,OSM-1368545559,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
1464,Foothills Veterinary Clinic,,-37.88313768910630,145.29427412748606,veterinary,YELP-9747924017,Village Court,101 Station Street 3156,-37.8826049,145.2944984,mall,OSM-1027660472,2
1465,Foothills Veterinary Clinic,101 Station Street 5,-37.8828632,145.2944277,veterinary,OSM-1427924861,Village Court,101 Station Street 3156,-37.8826049,145.2944984,mall,OSM-1027660472,2
1466,Bean Project,,-37.8082906,144.9629789,cafe,OSM-5982186590,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,0
1467,EB Games,,-37.81444878727838,145.2284217944325,video_games,YELP-2454972848,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
1468,YASSAS THE GREEK WAY,,-37.81401144177090,145.2287761549148,fast_food,YELP-9793754826,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
1469,Commonwealth Bank,,-37.81427040419671,144.95694955010222,bank,YELP-633832606,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,0
1470,EB Games,,-37.6990074,144.7775611,video_games,OSM-8697235139,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
1471,Troika Bar,106 Little Lonsdale Street,-37.809214,144.9686858,bar,OSM-6422188285,Hotel Ovolo,19 Little Bourke Street 3000,-37.8107508,144.9719983,hotel,OSM-225419339,0
1472,Two Minutes Turkish,30 English Street Shop 10 3041,-37.72693,144.8952874,cafe,OSM-3136427717,Two Minutes Turkish,,-37.7265950694882,144.89532036035558,cafe,YELP-3136427717,1
1473,Sanity,,-38.1425510,145.1236807,hifi,OSM-2662058062,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
1474,Nespresso,,-37.8120774,144.9638487,coffee,OSM-7178202427,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
1475,Lonsdale Institute,"Level 1, 209-211 Lonsdale Street 3000",-37.8113748,144.9662385,office,OSM-601754663,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
1476,Crabapple Kitchen,359 Glenferrie Road 3122,-37.8209506,145.0355099,cafe,OSM-4547308365,Creative Cubes Co.,10 Oxley Road 3122,-37.8245012,145.0363061,office,OSM-863646732,0
1477,Glenferrie Crêpe Cafe,,-37.8212076,145.0364852,cafe,OSM-5446694630,Creative Cubes Co.,10 Oxley Road 3122,-37.8245012,145.0363061,office,OSM-863646732,0
1478,South Melbourne Market ,,-37.8322101,144.9573750,bus_stop,OSM-3469040744,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,3
1479,Pharmacy Select Hoppers Lane,,-37.8865639,144.7009046,pharmacy,OSM-9642952368,Wyndham Private Medical Centre,242 Hoppers Lane 3030,-37.8865835,144.7014367,hospital,OSM-511921069,2
1480,Amart,,-37.6498694,145.0872230,furniture,OSM-9585873189,Home Consortium South Morang,825 Plenty Road,-37.6500406,145.0874028,mall,OSM-94919501,2
1481,Typo,,-37.82440,144.9501508,stationery,OSM-4262915496,South Wharf DFO,20 Convention Centre Place,-37.825147,144.9496339,mall,OSM-107666594,2
1482,Saddle Up,,-37.76658230684223,145.30612553597123,pet,YELP-9345087854,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
1483,Dream Eyes,,-37.9506891,145.1507409,optician,OSM-8382564007,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,2
1484,Bakers Delight,14 Oban Road 3134,-37.7945914,145.2361617,bakery,OSM-9049505641,Ringwood North Shopping Centre,204-206 Warrandyte Road 3134,-37.7942813,145.2359728,mall,OSM-980385416,2
1485,Saddle Up,282 Maroondah Highway 3116,-37.7665703,145.305729,pet,OSM-2545087269,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
1486,Little Rays,,-37.783115,144.8322367,cafe,OSM-5824769844,Brimbank Community and Civic Centre,301 Hampshire Road 3020,-37.7831654,144.8320592,townhall,OSM-616285439,2
1487,Kaèfei,,-37.8127335,144.9565904,cafe,OSM-635683329,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,0
1488,Bourke Street/Queen Street,,-37.8144121,144.9602816,bus_stop,OSM-8524356828,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,0
1489,Cannoleria,,-37.8326255,144.9564802,pastry,OSM-9564141216,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,2
1490,Pho Nom,,-37.8124414,144.9639741,restaurant,OSM-4728653290,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
1491,The Bikery,,-37.9126399,145.1370129,bicycle,OSM-3408137260,Biker Cō,,-37.9084027,145.132012,bicycle,OSM-9351956756,0
1492,Lucky Chan,8 Whiteman Street 3205,-37.8231279,144.9575576,restaurant,OSM-591284647,Crown Entertainment Complex,8 Whiteman Street 3006,-37.8233312,144.958697,casino,OSM-13306836,2
1493,Commonwealth Bank,,-37.81423049542214,144.95697632152357,bank,YELP-800832924,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,2
1494,Country Road,,-38.1411725,145.1243605,clothes,OSM-8551686188,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
1495,Civic Pharmacy,44 Warrandyte Road 3134,-37.8092029,145.2308179,pharmacy,OSM-9604533005,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,0
1496,Kere Kere,,-37.8254616696816,144.9608135719965,cafe,YELP-3456094049,Boyd Community Hub,207-229 City Road 3006,-37.8256253,144.9611059,public_building,OSM-225370260,2
1497,Mai Tai Hawaii Cocktail Bar,234A Russell Street 3000,-37.8109328,144.9674924,bar,OSM-844369568,Hotel Ovolo,19 Little Bourke Street 3000,-37.8107508,144.9719983,hotel,OSM-225419339,0
1498,Great Petition,,-37.811497,144.975175,artwork,OSM-2318297625,Hotel Ovolo,19 Little Bourke Street 3000,-37.8107508,144.9719983,hotel,OSM-225419339,0
1499,Science Store,,-37.9109319,145.1302193,supermarket,OSM-2939983802,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
1500,Newport Library,,-37.84277780991406,144.8821624036636,library,YELP-5025707926,Newport Library,13 Mason Street 3015,-37.8429846,144.8816779,library,OSM-5025707926,1
1501,Quanjude Chinese Restaurant,299 Queen Street 3000,-37.8113548,144.9588337,restaurant,OSM-711752038,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,0
1502,NAB,1/49-51 Main Street 3088,-37.7031996,145.1042348,bank,OSM-4914587392,Greensborough Plaza,25 Main Street 3088,-37.703069,145.1024656,mall,OSM-28824903,0
1503,Coffee Peddlr,203 Langridge Street 3067,-37.8074085,144.9929792,cafe,OSM-5031343379,The Hive,313-325 Victoria Street 3067,-37.8097238,144.9955377,mall,OSM-69963105,0
1504,Nespresso,,-37.8862007,145.082389,coffee,OSM-8272747205,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
1505,Höfbräuhouse,18-28 Market Lane,-37.8116136,144.9692631,bar,OSM-4312299694,Hotel Ovolo,19 Little Bourke Street 3000,-37.8107508,144.9719983,hotel,OSM-225419339,0
1506,Hash Cafe,Hardware Street,-37.8123737,144.9605584,cafe,OSM-4258115290,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,0
1507,Oscar Oscar Salons Highpoint,,-37.7726007,144.8892579,hairdresser,OSM-0185201552,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
1508,Commonwealth Bank,,-37.814297,144.957205,bank,OSM-655832693,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,2
1509,The Sporting Globe,,-37.8694465,145.2443003,pub,OSM-320870781,The Sporting Globe,,-37.8694762,145.2443566,pub,OSM-115870217,1
1510,Orient East,348 St Kilda Road 3004,-37.8309674,144.9709722,restaurant,OSM-127252193,Seasons Botanic Gardens Melbourne,348 St Kilda Road 3004,-37.8309857,144.9704022,hotel,OSM-220687203,2
1511,The Moat Bar & Café,,-37.8093972064553,144.96528695198268,bar,YELP-2240626119,The Moat Bar & Café,,-37.8093726630182,144.96528594122814,bar,YELP-8650626510,1
1512,Hooked on Fish,204-206 Warrandyte Road 13 3134,-37.794449,145.2363449,fast_food,OSM-9049496927,Hooked on Fish,,-37.79409290501817,145.23671865175302,fast_food,YELP-9049496927,1
1513,Goodlife,,-37.83797,145.1327470,leisure,OSM-8462789013,HomeCo,Box Hill,-37.83779,145.1335468,mall,OSM-128776373,2
1514,Kinfolk,673 Bourke Street,-37.8170723,144.9539481,cafe,OSM-793892420,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,0
1515,Schnitz,,-37.7396475,145.0305847,fast_food,OSM-4916672455,Northland Shopping Centre,2-50 Murray Road 3072,-37.73846,145.0299923,mall,OSM-434341796,2
1516,Coles,,-38.1421829,145.1234117,supermarket,OSM-365210773,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
1517,South Yarra Volkswagen,,-37.846126,144.989026,car,OSM-1014991944,Alfred Hospital,55 Commercial Road,-37.8461529,144.9825892,hospital,OSM-265910010,0
1518,Aruba Espresso,,-37.794056,144.949457,cafe,OSM-3020206209,Royal Children's Hospital,50 Flemington Road,-37.7934267,144.9499297,hospital,OSM-25583774,2
1519,Nihonshu Shochu & Sake Bar,163 Lonsdale Street 3000,-37.8108587,144.9677526,bar,OSM-844369564,Hotel Ovolo,19 Little Bourke Street 3000,-37.8107508,144.9719983,hotel,OSM-225419339,0
1520,Sun Bookshop,,-37.81570354522765,144.89096658136907,books,YELP-4907302783,Sun Bookshop,10 Ballarat Street 3013,-37.8160627,144.8908891,books,OSM-4907302783,1
1521,Little Rays,,-37.783115,144.8322367,cafe,OSM-5824769844,Little Rays,,-37.783180,144.8322641,cafe,OSM-9274769497,1
1522,Sarim's Cafe,,-37.812102094256765,144.95468371574955,restaurant,YELP-5075276324,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,2
1523,Brimbank Library,,-37.7001729,144.7742526,library,OSM-4010457752,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
1524,Scent Thai,,-37.8710481,145.2438835,restaurant,OSM-1251081108,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,2
1525,Secret Garden Eatery,,-37.9098385,145.1323381,cafe,OSM-5413453838,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
1526,Exhibition Street/Lonsdale Street,,-37.8104616,144.9688836,bus_stop,OSM-4061250677,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
1527,Hoyts,171-175 Maroondah Highway Level 3 3134,-37.8123538,145.2302551,cinema,OSM-595868477,Hoyts,,-37.81284944086356,145.23050619571598,cinema,YELP-595868477,1
1528,Cambridge Kit,535 Bourke Street 2 3000,-37.8160074,144.9580416,clothes,OSM-2687981490,Epic Centre,620 Bourke Street 3000,-37.8162335,144.955325,office,OSM-51710858,0
1529,The Moat Bar & Café,,-37.8101834,144.9652666,bar,OSM-9780626251,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,2
1530,NGV Australia Shop,,-37.8173835,144.9697848,art,OSM-5131060104,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,2
1531,Northland Shopping Centre (Bay 9) ,,-37.7406822,145.0287982,bus_stop,OSM-5535769014,Northland Shopping Centre,2-50 Murray Road 3072,-37.73846,145.0299923,mall,OSM-434341796,3
1532,Curzon Street/Haines Street,,-37.7988935,144.9492232,bus_stop,OSM-8488802788,Royal Children's Hospital,50 Flemington Road,-37.7934267,144.9499297,hospital,OSM-25583774,0
1533,Chadstone Shopping Centre (Bay 3) ,,-37.8880916,145.0834537,bus_stop,OSM-2277734910,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,3
1534,Two Minutes Turkish,30 English Street Shop 10 3041,-37.72694,144.8952968,cafe,OSM-7656427989,Essendon Fields Central,30 English Street 3041,-37.7272529,144.8956144,mall,OSM-50103389,2
1535,Station Street Green Co,,-37.88195990602006,145.29465488188847,cafe,YELP-7916178009,Village Court,101 Station Street 3156,-37.8826049,145.2944984,mall,OSM-1027660472,2
1536,Rebel,,-37.766884840261625,145.3065418253162,sports,YELP-9345087850,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
1537,Kmart,,-37.886159,145.082701,Department Stores,YELP-754BaOeMf3IjTMNiLvm622,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
1538,Eltham Ridge Pharmacy,284 Bolton Street 3095,-37.7199276,145.1377917,chemist,OSM-1876465754,Eltham Ridge Medical Centre,284 Bolton Street 3095,-37.7198918,145.1379054,doctors,OSM-177189832,2
1539,Pandora,,-37.7720181,144.8885035,jewelry,OSM-9571801491,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
1540,Cherry & Twigs Cafe,,-37.82004,144.9557185,cafe,OSM-4677281000,Crown Entertainment Complex,8 Whiteman Street 3006,-37.8233312,144.958697,casino,OSM-13306836,0
1541,Emergency Department Entrance,,-37.653591239345599,145.01528800194104,,YELP-2904964502,The Northern Hospital,185 Cooper Street 3076,-37.6531629,145.0139408,hospital,OSM-33765043,2
1542,Commonwealth Bank,Centre,-37.814624,144.9628853,bank,OSM-588179859,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,0
1543,Angliss Hospital Opp Shop,101 Station Street 4 3156,-37.8827216,145.2946863,charity,OSM-9473894640,Angliss Hospital Opp Shop,,-37.88278619125132,145.29519347408868,charity,YELP-9473894640,1
1544,Daiso Japan,,-37.809761,144.995317,variety_store,OSM-6720100686,The Hive,313-325 Victoria Street 3067,-37.8097238,144.9955377,mall,OSM-69963105,2
1545,Smith & Daughters,175 Brunswick Street 3065,-37.802243,144.977606,restaurant,OSM-580720129,Melbourne Museum,11 Nicholson Street 3053,-37.80326,144.9716664,museum,OSM-4817074,0
1546,TK Maxx,,-38.1427695,145.123193,department_store,OSM-2843192453,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
1547,Flight Centre,,-37.816012,144.957644,travel_agency,OSM-3815018358,Owen Dixon Chambers West,525 Lonsdale Street 3000,-37.8142242,144.9566218,office,OSM-49961338,0
1548,Rod’s Fruit & Vegetables,,-37.8327321,144.9565423,greengrocer,OSM-6642422176,Proper & Son,,-37.8327846,144.9561057,restaurant,OSM-6642483392,0
1549,IGA,3088,-37.6875542,145.1082511,supermarket,OSM-1260369489,Apollo Parkways Shopping Centre,Civic Drive,-37.6877555,145.1082048,mall,OSM-288147900,2
1550,Lonsdale Street/Spencer Street,,-37.814837,144.9520626,bus_stop,OSM-2584835855,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,0
1551,The Boatbuilders Yard,,-37.82414,144.9529795,bar,OSM-3072718452,South Wharf DFO,20 Convention Centre Place,-37.825147,144.9496339,mall,OSM-107666594,0
1552,The Reject Shop,,-37.8859889,145.0844338,variety_store,OSM-8493177999,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
1553,Courtyard,,-37.8460231,145.0540824,cafe,OSM-0558263845,Epworth Camberwell,888 Toorak Road 3214,-37.8462394,145.0544834,hospital,OSM-1031857292,2
1554,Subway,,-37.7755666,144.8887596,fast_food,OSM-2157239800,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
1555,Tom Turtle,169 Bourke Street 3000,-37.812884,144.968601,ice_cream,OSM-1027200498,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
1556,The Swamp,,-37.8136577,144.9675152,bar,OSM-4976357651,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
1557,Rivers,,-37.8705511,145.2435092,clothes,OSM-1251081110,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,2
1558,Fresh Sushi,,-37.8134975,144.9597934,cafe,OSM-1282403427,Pegasus Apart'Hotel,206 A'Beckett Street 3000,-37.8100667,144.9570933,hotel,OSM-245924501,0
1559,Binh Minh,,-37.9502373,145.1510653,convenience,OSM-5195526322,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,2
