,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
4548,Hospital News ,,43.6611518,-79.3877899,vending_machine,OSM-9153266139,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,3
4549,Birreria Volo,612 College Street M6G 1B4,43.6551996,-79.4145881,bar,OSM-5717999221,Royal Cinema,608 College Street M6G 1A1,43.6553706,-79.4145667,Arts & Entertainment; Cinema,YELP-R_9PIy-iFsZOU52S8TTK_g,2
4550,Aveda,,43.7253931,-79.4541577,cosmetics,OSM-2018917582,Davids,,43.7257057,-79.4515353,shoes,OSM-2018960471,0
4551,Smoke's Poutinerie,,43.6583504,-79.3999026,fast_food,OSM-2968169072,Sidney Smith Hall,100 Saint George Street M5S 3G3,43.6624674,-79.3988052,Colleges & Universities; Education,YELP-Z3DZY2IT2oOXB8XM3j2MfQ,0
4552,Indigo,,43.7268201,-79.451748,books,OSM-215349847,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
4553,News Hospital,,43.6611450,-79.3877881,vending_machine,OSM-4800938927,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,3
4554,Teriyaki Experience,444 Yonge Street M5B 1L2,43.6607712,-79.3830379,Japanese; Restaurants,YELP-kSO4DD-jpf0BOLHuzvtL-w,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,0
4555,Barefoot Beauty,,43.658198,-79.3522625,beauty,OSM-6685670355,Jimmie Simpson Park,870 Queen Street E M4M 1H9,43.6615875,-79.3446006,Active Life; Parks,YELP-sPPFktUgmql_RJNYlVVVjw,0
4556,Markie Pharmacy,,43.670972,-79.389803,pharmacy,OSM-1599246348,Royal Ontario Museum,100 Queen's Park M5S 2C6,43.6677062,-79.3946899,Shopping; Art Galleries; Arts & Entertainment; Museums,YELP-g3t2AQQVT2tWD64Huu7xVA,0
4557,Second Cup,100 Saint George Street M5S 2E8,43.662532,-79.3986781,Coffee & Tea; Food,YELP-zQKXkvOQxtFDfADKmnXKcA,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,2
4558,TPH The Printing House,,43.6433742,-79.3824078,copyshop,OSM-2592006303,Brookfield Place,181 Bay Street M5J 2T3,43.6472158,-79.3783068,Shopping; Shopping Centers,YELP-kRcBHPnFTrN8h4xZ1QnQxA,0
4559,Hero Certified Burgers,,43.6514604,-79.3826841,fast_food,OSM-3570730819,Hero Certified Burgers - Sheraton Centre Hotel,"123 Queen Street W, Unit C 50 M5H 3M9",43.6513951,-79.3830719,Food; Restaurants; Burgers,YELP-G2Ti46pDBxMjI7-1-JPjHQ,1
4560,New You Spa,248 Queen Street West,43.6500311,-79.3909057,beauty,OSM-5712124621,Chinatown Centre,222 Spadina Avenue M5T 3B3,43.650965,-79.3979152,Shopping; Local Flavor; Shopping Centers,YELP-tAchxv2_YgNooyuYhyLvAw,0
4561,Comtech Fire Credit Union,,43.6439108,-79.4018859,bank,OSM-5272755612,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
4562,Ron White,,43.6686506,-79.3882696,shoes,OSM-1128482644,The Oxley,121 Yorkville Avenue M5R 1C4,43.670519,-79.392956,Gastropubs; Bars; British; Nightlife; Pubs; Restaurants,YELP-n_-CwlqV8fzEIUPky8Ibtw,0
4563,Zavida Coffee,,43.6595805,-79.3828047,cafe,OSM-4317049100,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,0
4564,Cafe AC,,43.663001,-79.4012579,cafe,OSM-253818647,Ned's Cafe,,43.6676852,-79.3925309,fast_food,OSM-2887824195,0
4565,Sunglass Hut,,43.6526079,-79.3802844,optician,OSM-6711381754,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
4566,Teriyaki Experience,,43.6738928,-79.4698829,fast_food,OSM-5249129255,Teriyaki Experience,,43.6738091,-79.4698769,fast_food,OSM-4969129204,1
4567,Starbucks,205 Humber College Boulevard M9W 5L7,43.7294602,-79.6074641,cafe,OSM-4966971100,Humber College,205 Humber College Boulevard M9W 5L7,43.7286158,-79.6065902,Books; Mags; Music & Video; Shopping; Bookstores; Colleges & Universities; Education,YELP-iK6KWjBtRioorI5HGpPeVQ,2
4568,Centennial College,,43.7849848,-79.2276866,bus_stop,OSM-433845556,Centennial College,941 Progress Avenue M1G 3T8,43.7857226,-79.2278292,Colleges & Universities; Education,YELP-mU27Ab1fe3YhIfiRfRrTpw,3
4569,Sir William Campbell 1758-1834,,43.651041,-79.3870635,historic,OSM-7213029939,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,0
4570,Cakewood Bakery,,43.8098483,-79.2696971,bakery,OSM-6586965664,Kool Kovers,,43.8088996,-79.268971,mobile_phone,OSM-6586988238,0
4571,Pizzaiolo,550 Yonge Street,43.6643071,-79.3844651,fast_food,OSM-1290829382,Canada's National Ballet School,400 Jarvis Street M4Y 2G6,43.6637824,-79.3777516,Event Planning & Services; Arts & Entertainment; Dance Schools; Specialty Schools; Venues & Event Spaces; Opera & Ballet; Education,YELP-cbm7fE6OsVhiNhySn37-9A,0
4572,Sephora,3401 Dufferin Street M6A 3A1,43.7257208702,-79.451219971,Shopping; Cosmetics & Beauty Supply; Beauty & Spas,YELP-3foJRraHOqUnOD4T8rjiCw,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
4573,Centennial College ,,43.7847756,-79.2290851,bus_stop,OSM-2596940006,Centennial College,941 Progress Avenue M1G 3T8,43.7857226,-79.2278292,Colleges & Universities; Education,YELP-mU27Ab1fe3YhIfiRfRrTpw,3
4574,Ultimate Software,144 Bloor Street West,43.6691186,-79.3931841,office,OSM-4572092700,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
4575,Warby Parker,684 Queen Street West,43.6465899,-79.4075933,optician,OSM-5837388919,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
4576,Telus,,43.654996,-79.3809425,mobile_phone,OSM-6712345503,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
4577,Convocation Hall,"31 King's College Circle, University of M5S",43.6610232,-79.3949858,Education; Event Planning & Services; Colleges & Universities; Venues & Event Spaces,YELP-8PwwIQiWgRd2vRFVJihpJQ,Convocation Office,,43.6607225,-79.3958255,,OSM-1840224748,1
4578,Bloor Street Market,55 Bloor Street West,43.6687519,-79.3879316,supermarket,OSM-308696835,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,2
4579,Real Fruit Bubble Tea,,43.6557501,-79.3810378,fast_food,OSM-6712345512,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
4580,Kyoto House Japanese Restaurant,,43.6552609,-79.3852819,restaurant,OSM-281670821,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
4581,Once Upon a Child,,43.7061992,-79.3451078,clothes,OSM-4849003292,East York Town Centre,45 Overlea Boulevard M4H 1C3,43.7055856,-79.3460086,Shopping; Shopping Centers,YELP-tMlfhQXGCraTWouh-RsaiQ,2
4582,Humber College Boulevard at Humberline Drive,,43.7321087,-79.6088797,platform,OSM-7081607919,Humber College,205 Humber College Boulevard M9W 5L7,43.7286158,-79.6065902,Books; Mags; Music & Video; Shopping; Bookstores; Colleges & Universities; Education,YELP-iK6KWjBtRioorI5HGpPeVQ,0
4583,Gateway Newstand,,43.6468955,-79.3841006,newsagent,OSM-3311074965,Commerce Court,25 King Street W M5L 1E2,43.6481361,-79.377759,Home Services; Real Estate; Real Estate Services,YELP-0u1Jd80kgwOacJ7BBcCksg,0
4584,L'Occitane,,43.7244611,-79.4537814,cosmetics,OSM-2018929845,L'occitane En Provence,3401 Dufferin Street M6A,43.7252377466,-79.4532400847,Beauty & Spas; Shopping; Cosmetics & Beauty Supply,YELP-Upr8SDIluiyWwbvwVoRRGg,1
4585,Laco Sac,220 Yonge Street M5B 2H1,43.6536972,-79.3800923,Fashion; Leather Goods; Shopping,YELP-683lWXoIcKro-NFDASt581,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,2
4586,Starbucks,,43.657626,-79.3810616,cafe,OSM-9401594035,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,2
4587,Maple Photo,,43.7574081,-79.311552,photo,OSM-5360353148,Parkway Mall,85 Ellesmere Road M1R,43.7570725,-79.3125035,Shopping Centers; Shopping,YELP-2YyPbMR1Ef26N974cEAUNg,2
4588,The Jason George,,43.6497812,-79.371116,pub,OSM-3334175293,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,0
4589,Ralph's Barber Shop,56 Wellesley Street West,43.664413,-79.387501,hairdresser,OSM-1131656319,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
4590,Baskin Robbins,275 Dundas St W M5T 3K1,43.6541718,-79.3905553,Ice Cream & Frozen Yogurt; Food,YELP-voVFOIp4mUHElDeryPfHkg,Baskin Robbins,,43.6541773,-79.3905843,Ice Cream & Frozen Yogurt; Food,YELP-741FOIp4mUHElDeryPf541,1
4591,Tactile map of courthouse,,43.6530586,-79.3870252,information,OSM-864223752,Mount Sinai Hospital,600 University Avenue M5G 1X5,43.6574485,-79.390358,Medical Centers; Hospitals; Health & Medical,YELP-ZgGg7frEjgmNMdIrRpiouw,0
4592,Goorin Bros.,320 Queen Street West,43.649348,-79.3944359,clothes,OSM-6400982026,Metro Hall,55 John St M5V 3C6,43.6460473,-79.3887639,Public Services & Government,YELP-U_PV0FKu9t7XgKaanpkHjA,0
4593,Harvest Noon Cafe,4 Bancroft Avenue,43.6608398,-79.4003207,restaurant,OSM-391064315,Harvest Noon,"16 Bancroft Avenue, 2nd Floor M5S 1C1",43.6607028,-79.4001796,Restaurants; Vegan,YELP-PPubJ0Nre_VIody7aj_ALg,1
4594,Union ,,43.6457623,-79.379714,subway_entrance,OSM-607462133,Union Station,65 Front Street W M5J 1E6,43.6447164,-79.380348,Landmarks & Historical Buildings; Public Transportation; Public Services & Government; Transportation; Train Stations; Hotels & Travel,YELP-Sg2l7S_huzkRLmk2NoeuSg,3
4595,Call It Spring,,43.6542270,-79.3806085,shoes,OSM-0041360102,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
4596,Wild Wing,1 Ellesmere Road M1R 5G8,43.7578236,-79.3151106,Restaurants; Chicken Wings,YELP-bumnC6L2ZL2mLk8srO2deQ,Wild Wing,,43.7563099,-79.314305,restaurant,OSM-2617564435,1
4597,Quesada,,43.651306,-79.382932,fast_food,OSM-0655356054,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,2
4598,Silver Arrow,,43.657233,-79.4046888,hairdresser,OSM-2806099836,Sidney Smith Hall,100 Saint George Street M5S 3G3,43.6624674,-79.3988052,Colleges & Universities; Education,YELP-Z3DZY2IT2oOXB8XM3j2MfQ,0
4599,Carole's Cheesecake Café,,43.6702879,-79.3916253,cafe,OSM-4412251891,Royal Ontario Museum,100 Queen's Park M5S 2C6,43.6677062,-79.3946899,Shopping; Art Galleries; Arts & Entertainment; Museums,YELP-g3t2AQQVT2tWD64Huu7xVA,0
4600,REGO,,43.6484214,-79.3834908,clothes,OSM-766935336,Union Station,65 Front Street W M5J 1E6,43.6447164,-79.380348,Landmarks & Historical Buildings; Public Transportation; Public Services & Government; Transportation; Train Stations; Hotels & Travel,YELP-Sg2l7S_huzkRLmk2NoeuSg,0
4601,Banana Republic Women,218 Yonge Street,43.6532263,-79.3802282,clothes,OSM-5708850722,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
4602,Marca College Hair and Esthetics,,43.6545408,-79.4358795,office,OSM-1184769229,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
4603,Sarkisian Jewellery,,43.7243686,-79.4572922,jewelry,OSM-6548220170,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,0
4604,Uniqlo,"Yorkdale Shopping Centre, 3401 Dufferin Street M6A 2T9",43.7256702,-79.452168,Shopping; Men's Clothing; Fashion; Children's Clothing; Women's Clothing,YELP-h1qiy0s9bDXOVcmlRiye6w,iQ Food,,43.7248741,-79.4549585,fast_food,OSM-6355063585,0
4605,Tim Hortons,,43.6497393,-79.3872682,cafe,OSM-416731442,The Strathcona Hotel,60 York St M5J 1S8,43.6462299,-79.3831543,Hotels & Travel; Bars; Event Planning & Services; Hotels; Pubs; Nightlife,YELP-6OSaK0K6c4YFMtb8DtfY9g,0
4606,Aritzia,280 Queen Street West M5V 2A1,43.6496786,-79.392627,clothes,OSM-1237625827,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,0
4607,Pink,"Yorkdale Mall, 3401 Dufferin St M6A 2T9",43.7260866,-79.4539735,Fashion; Lingerie; Shopping,YELP-7l4QfJ1xLo_z2XpMQip_ug,Pink,,43.7260489,-79.4539590,Fashion; Lingerie; Shopping,YELP-861QfJ1xLo_z2XpMQip436,1
4608,The Great American Back Rub,,43.6560303,-79.3811886,massage,OSM-4162327004,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
4609,Barrio Fiesta,,43.7058558,-79.3470862,fast_food,OSM-6578943808,Easy Fit,,43.7058478,-79.3462139,tailor,OSM-6579003202,0
4610,Sid's Southside Cafe,,43.6621453,-79.3984112,food_court,OSM-333553035,Innis Cafe,,43.6655579,-79.3995943,cafe,OSM-3779624796,0
4611,The Chestnut Tree,,43.6541294,-79.3850984,restaurant,OSM-524139269,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,0
4612,Bloor Street East ,,43.6721153,-79.376638,bus_stop,OSM-799638714,Residences On Bloor,235 Bloor Street E M4W 3Y3,43.6711146,-79.3806915,Real Estate; Home Services; Apartments,YELP-O6C7JA2Rnp0oBZHriqlTHw,3
4613,Foot Locker,900 Dufferin Street M6H 4A9,43.6555628,-79.4356885,shoes,OSM-8938160714,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
4614,Bell,3401 Dufferin Street M6A 2T9,43.7245999,-79.4538402,mobile_phone,OSM-2018929840,Bose,,43.7261115,-79.4523205,hifi,OSM-2018985522,0
4615,Convenience Tobacco & News,,43.655239,-79.385423,convenience,OSM-1409175813,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
4616,John W. Graham Library,1 Devonshire Place M5S 1H8,43.6646809,-79.3966756,Public Services & Government; Libraries,YELP--oml8rszBhp-x10YgVfJ8Q,Hart House Library,,43.663612,-79.3947865,library,OSM-2143434330,0
4617,Regis College Library,,43.6639729,-79.3901522,library,OSM-697747332,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,2
4618,The Good Neighbor,678 Bloor Street West,43.6640751,-79.4166856,cafe,OSM-4512229684,918 Bathurst,918 Bathurst Street M5R 3G5,43.6685679,-79.4129805,Shopping; Event Planning & Services; Art Galleries; Arts & Entertainment; Education; Performing Arts; Venues & Event Spaces,YELP-C1kFlSOQnigbInVPD2IB1g,0
4619,Done Right Inn,861 Queen Street West M6J 1G3,43.6457553,-79.4105213,pub,OSM-4562876825,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
4620,Republic of Hair,324 1/2 Bloor Street West,43.666911,-79.403322,hairdresser,OSM-1868026214,Robarts Library,130 Saint George Street M5S 1A5,43.6643897,-79.3994442,Public Services & Government; Libraries,YELP-hjbQVIGdnWEigxkKqezm7Q,0
4621,Dai Lo,,43.6558594,-79.4098178,restaurant,OSM-9148588645,Market 707,707 Dundas Street W M5T 2W6,43.6520347,-79.4048837,Shopping Centers; Shopping; Tapas/Small Plates; Restaurants,YELP-t_jAboryT91beCyJa9qSlQ,0
4622,The Miller Tavern,31 Bay Street M5J 3B2,43.6423012903,-79.3773191518,Nightlife; Restaurants; Seafood; Bars; Steakhouses,YELP-149Fp1cxaTeTe9cyL36234,Pinnacle Centre,33 Bay Street M5J 2Z3,43.6430557,-79.3766244,Home Services; Real Estate; Apartments,YELP-wMtdEdcmG0zhplZniBxjMw,2
4623,Café Plenty,1 King Street West,43.6489852,-79.378191,cafe,OSM-3697979358,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
4624,Yorkdale GO Bus Terminal ,,43.7251533,-79.4490649,bus_station,OSM-461006664,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,3
4625,Top Sushi,185 College Street,43.6588273,-79.3943877,restaurant,OSM-1155319537,Medical Sciences Building,1 King's College Cir M5S 1A8,43.6607748,-79.3933729,Colleges & Universities; Education,YELP-CZ4E9MwQkTvRQ9U5O5YBuA,0
4626,Pontificum Institutum Studiorum Mediae Aetatis,,43.6656441,-79.391221,information,OSM-2823210181,Medical Sciences Building,1 King's College Cir M5S 1A8,43.6607748,-79.3933729,Colleges & Universities; Education,YELP-CZ4E9MwQkTvRQ9U5O5YBuA,0
4627,Mr. Souvlaki,,43.6514520,-79.3829990,fast_food,OSM-0990730745,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,2
4628,Dollarama,,43.7058262,-79.3456467,variety_store,OSM-3329454818,East York Town Centre,45 Overlea Boulevard M4H 1C3,43.7055856,-79.3460086,Shopping; Shopping Centers,YELP-tMlfhQXGCraTWouh-RsaiQ,2
4629,Igli Salon & Spa,5092 Dundas Street West,43.6450633,-79.5325975,hairdresser,OSM-5161264357,Serrano at Village Gate West,11 Dunbloor Rd M9A 0B2,43.643654,-79.5328525,Apartments; Real Estate; Home Services,YELP-F9F6IjrBBB2QW39AwbR85w,0
4630,House of VR,639 Queen Street West M5V 2B7,43.6472056,-79.4033534,electronics,OSM-5711969322,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
4631,Marshalls,700 Lawrence Avenue West,43.7168508,-79.4464644,department_store,OSM-6868318375,HomeSense,"Lawrenece Square, 700 Lawrence Avenue W M6A 3B4",43.7171094,-79.4463123,Home Decor; Shopping; Home & Garden,YELP-nFkS8y_GQArtxjPlVhsabA,2
4632,La Prep,,43.652575,-79.379087,cafe,OSM-1141452841,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,0
4633,Lucky Mobile,,43.6551804,-79.3810514,mobile_phone,OSM-6712327882,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
4634,Donato Salon & Spa,,43.7250493,-79.4500793,hairdresser,OSM-2050187575,Donato Salon & Spa,,43.7250076,-79.4500985,hairdresser,OSM-3690187024,1
4635,parking Women's Hospital College,,43.6614397,-79.3868158,parking,OSM-4688319613,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,3
4636,The Fresh Italian Eatery,42-109 McCaul Street M5T 2W7,43.6542025383,-79.3907513837,Italian; Food Court; Restaurants,YELP-272xsGDe0euyusOfAb3572,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,2
4637,Coffee Exchange,109 McCaul Street M5T 3K5,43.6537061,-79.3909699,Coffee & Tea; Food,YELP-218P4UwVw_qwe3b017i610,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,2
4638,Bell,218 Yonge Street M5B 2H6,43.6538619,-79.3804695,mobile_phone,OSM-2112619609,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
4639,Hagerman Street,,43.6545027,-79.3833828,bus_stop,OSM-2302511414,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
4640,Freshii,,43.6702975,-79.3852523,restaurant,OSM-655338861,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,0
4641,Device Care,,43.6550003,-79.3810493,mobile_phone,OSM-0552327896,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
4642,JC's,,43.6493341,-79.3870306,convenience,OSM-709877842,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,0
4643,Soft Moc,,43.6529705,-79.3799514,shoes,OSM-6712315908,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
4644,College ,,43.6612067,-79.3827939,subway_entrance,OSM-849670329,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,3
4645,Shawarma Fresh Grill,,43.6536869,-79.3908502,fast_food,OSM-2808833501,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,2
4646,Lost Boys Vintage,,43.6537541,-79.4004892,clothes,OSM-7856569580,Market 707,707 Dundas Street W M5T 2W6,43.6520347,-79.4048837,Shopping Centers; Shopping; Tapas/Small Plates; Restaurants,YELP-t_jAboryT91beCyJa9qSlQ,0
4647,Bannock Canadian Comfort Food,,43.65179,-79.38129,fast_food,OSM-1291921282,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
4648,Roti Mahal,554 Queen Street West,43.6475054,-79.4030911,restaurant,OSM-5120625024,Market 707,707 Dundas Street W M5T 2W6,43.6520347,-79.4048837,Shopping Centers; Shopping; Tapas/Small Plates; Restaurants,YELP-t_jAboryT91beCyJa9qSlQ,0
4649,Skechers,,43.654205,-79.3805308,shoes,OSM-6711360548,Hendricks,,43.653452,-79.3799033,restaurant,OSM-6712315906,0
4650,Pandora,,43.6546601,-79.3811732,jewelry,OSM-6712315914,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
4651,Union Station bicycle parking ,,43.6438334,-79.3824670,bicycle_parking,OSM-907499562,Union Station,65 Front Street W M5J 1E6,43.6447164,-79.380348,Landmarks & Historical Buildings; Public Transportation; Public Services & Government; Transportation; Train Stations; Hotels & Travel,YELP-Sg2l7S_huzkRLmk2NoeuSg,3
4652,FOUR,"188 Bay Street, Commerce Court M5L 1G6",43.6473454,-79.3797099,American (New); Gluten-Free; Restaurants; Canadian (New),YELP-UWWBnnlVDW5US-TaIsNoKw,Pinnacle Centre,33 Bay Street M5J 2Z3,43.6430557,-79.3766244,Home Services; Real Estate; Apartments,YELP-wMtdEdcmG0zhplZniBxjMw,0
4653,The Fresh Italian Eatery,,43.6539501,-79.3908457,fast_food,OSM-2808820402,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,2
4654,Elm Street,,43.6574475,-79.3845496,bus_stop,OSM-6721977920,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,0
4655,Union ,,43.645838,-79.3793018,subway_entrance,OSM-522749536,Union Station,65 Front Street W M5J 1E6,43.6447164,-79.380348,Landmarks & Historical Buildings; Public Transportation; Public Services & Government; Transportation; Train Stations; Hotels & Travel,YELP-Sg2l7S_huzkRLmk2NoeuSg,3
